QTL x environment interactions for panicle traits in switchgrass (Panicum virgatum),,,,,,,,,
Theoretical and Applied Genetics,,,,,,,,,
"Li Zhang1*, Xiaoyu Weng1, Kathrine D. Behrman1, Jason Bonnette1, John L. Reilley2, Francis M. Rouquette Jr3, Philip A. Fay4, Yanqi Wu5, Felix B. Fritschi6, Robert B. Mitchell7, David B. Lowry8, Arvid R. Boe9, Thomas E. Juenger1*",,,,,,,,,
KBSM,J646.A,Upland,Atlantic,-9.80126834055358,-8.35536430853722,-3.2900328384236,,,
PKLE,J666.B,Upland,Atlantic,-4.30748486269572,-2.4151898575716,-1.89549260597196,,,
CLMB,J666.B,Upland,Atlantic,-5.82981416070878,-3.13398138782036,-0.633474094402439,,,
KBSM,J666.B,Upland,Atlantic,-4.42564275367001,-0.082919035719308,1.66432414789804,,,
PKLE,J598.B,Coastal,Atlantic,-11.9083787638186,-6.30354504751319,-1.27460076746999,,,
CLMB,J598.B,Coastal,Atlantic,-10.8845518519252,-5.06706091508449,-0.633474094402441,,,
KBSM,J598.B,Coastal,Atlantic,-14.5444673878038,-3.58279972806535,-1.25000349111469,,,
PKLE,J580.A,Upland,Midwest,-8.66013350692847,-11.1639890349402,-4.3790599599798,,,
CLMB,J580.A,Upland,Midwest,2.58428336255835,-6.35578059992724,-2.46299738971994,,,
KBSM,J580.A,Upland,Midwest,3.10023306796701,-10.9007320847889,-2.41573454671978,,,
PKLE,J498.C,Coastal,Gulf,0.272540949519353,0.501076534884592,0.898520667286871,,,
CLMB,J498.C,Coastal,Gulf,2.72870443945025,0.087817824286533,1.19604920091506,,,
KBSM,J498.C,Coastal,Gulf,-1.57972332531987,0.871593880375065,0.207160328391673,,,
PKLE,J384.C,Upland,Midwest,4.75511940402771,-1.767130659248,1.20896658653785,,,
CLMB,J384.C,Upland,Midwest,-9.87046472505385,-11.8328392605089,-5.20728233269619,,,
KBSM,J384.C,Upland,Midwest,-24.0308654823042,-18.5368354135439,-1.54143625501596,,,
PKLE,J484.C,Unknown,4X,5.11242638228563,8.60181651392956,1.51941250578883,,,
CLMB,J484.C,Unknown,4X,-2.282079010973,2.34307727276135,0.891128651695477,,,
KBSM,J484.C,Unknown,4X,6.98965628671218,2.46244874053236,1.95575691179931,,,
PKLE,J041.A,Lowland,Gulf,3.29340903842715,2.44525412985538,1.82985842503981,,,
CLMB,J041.A,Lowland,Gulf,10.5902343641745,2.02089735155066,0.586208102475894,,,
KBSM,J041.A,Lowland,Gulf,-16.7579602765206,-1.35560292384514,-2.12430178281851,,,
PKLE,J542.B,Upland,Atlantic,-7.10097578362122,-6.30354504751319,-2.51638444447392,,,
CLMB,J542.B,Upland,Atlantic,-13.2392433229888,-8.28886012719137,-3.98760013581786,,,
KBSM,J542.B,Upland,Atlantic,-8.22020199147018,-2.62828681197097,1.95575691179931,,,
PKLE,J662.D,Lowland,Gulf,5.07994392971672,13.1382309021947,3.38208802129472,,,
CLMB,J662.D,Lowland,Gulf,4.88560182694447,7.82013593334306,3.02557249623256,,,
KBSM,J662.D,Lowland,Gulf,8.53910130881391,12.643919845539,1.37289138399676,,,
PKLE,J618.A,Unknown,4X,-21.6855969870578,-13.7562258282346,-4.99995179848176,,,
CLMB,J618.A,Unknown,4X,-23.0975516151749,-15.6989983150372,-5.20728233269619,,,
KBSM,J618.A,Unknown,4X,-16.4101256797222,-13.1279288890091,-3.2900328384236,,,
PKLE,J378.A,Upland,Midwest,-14.3120802539173,-2.7392194567334,-2.8268303637249,,,
CLMB,J378.A,Upland,Midwest,-1.25857311821738,-3.13398138782035,-1.24331519284161,,,
KBSM,J378.A,Upland,Midwest,-1.5481019983382,0.235251936312148,1.08145862009549,,,
PKLE,J393.B,Upland,Midwest,-19.671684927786,-10.8399594357784,-4.68950587923078,,,
CLMB,J393.B,Upland,Midwest,-5.40283010728925,4.92051664244686,1.80589029935423,,,
KBSM,J393.B,Upland,Midwest,-4.42564275367,-1.35560292384514,-2.12430178281851,,,
PKLE,J602.B,Coastal,Atlantic,25.9336784789513,4.38943172482618,3.07164210204374,,,
CLMB,J602.B,Coastal,Atlantic,32.2533958979592,3.30961703639342,8.81906293140465,,,
KBSM,J602.B,Coastal,Atlantic,32.5396884879,2.1442777685009,11.28160535664,,,
PKLE,J395.B,Upland,Midwest,-21.2308426510932,-16.0244330223672,-5.62084363698372,,,
CLMB,J395.B,Upland,Midwest,-21.1510066657623,-10.5441195756662,-4.29252068503744,,,
KBSM,J395.B,Upland,Midwest,-21.5011593237708,-6.44633847634847,-2.99860007452232,,,
PKLE,J210.A,Lowland,Gulf,4.49525978347651,-6.62757464667499,-0.032817090466071,,,
CLMB,J210.A,Lowland,Gulf,-4.60537459575572,-8.93321996961275,-1.54823574206119,,,
KBSM,J210.A,Lowland,Gulf,-3.16078967440328,-7.08268042041138,-2.70716731062105,,,
PKLE,J175.A,Upland,Atlantic,-13.077747056299,-4.68339705170419,-1.89549260597196,,,
CLMB,J175.A,Upland,Atlantic,-0.680888810649785,-2.81180146660967,-0.633474094402441,,,
KBSM,J175.A,Upland,Atlantic,-5.69049583293673,-0.719260979782224,-4.16433113012741,,,
PKLE,J353.A,Upland,Midwest,-19.9640270009061,-11.488018634102,-8.10441099099157,,,
CLMB,J353.A,Upland,Midwest,-11.2236274237584,-9.57757981203412,-4.59744123425702,,,
KBSM,J353.A,Upland,Midwest,-13.2796143085371,-7.08268042041138,-3.87289836622614,,,
PKLE,J663.B,Coastal,Atlantic,6.80151391586849,10.8700237080622,0.898520667286871,,,
CLMB,J663.B,Coastal,Atlantic,1.53566076077804,6.20923632728962,5.76985743920881,,,
KBSM,J663.B,Coastal,Atlantic,13.3139216830458,6.91684234897277,6.03581560641712,,,
PKLE,J672.A,Coastal,Atlantic,-6.6787039002255,-5.00742665086599,-0.032817090466071,,,
CLMB,J672.A,Coastal,Atlantic,-6.61471131772996,-0.234362096924158,0.28128755325631,,,
KBSM,J672.A,Coastal,Atlantic,-7.9039887216535,-3.90097070009681,0.207160328391673,,,
PKLE,J465.A,Coastal,Gulf,17.7481004315882,15.7304676954891,-0.964154848219013,,,
CLMB,J465.A,Coastal,Gulf,4.08500672678286,13.6193745151355,5.16001634076965,,,
KBSM,J465.A,Coastal,Gulf,9.17152784844728,11.0530649853817,1.95575691179931,,,
PKLE,J664.A,Upland,Atlantic,-23.1797898052273,-9.21981143996938,-4.99995179848176,,,
CLMB,J664.A,Upland,Atlantic,-20.1557570706595,-8.93321996961275,-3.68267958659827,,,
KBSM,J664.A,Upland,Atlantic,-25.6119318313876,-7.08268042041138,-5.91292771353505,,,
PKLE,J484.A,Lowland,Gulf,24.4394856607818,15.0824084971655,3.38208802129472,,,
CLMB,J484.A,Lowland,Gulf,9.74254543459158,20.0629729393492,-0.023632995963273,,,
KBSM,J484.A,Lowland,Gulf,17.1401022478276,25.0525877547659,5.16151731471331,,,
PKLE,J681.A,Coastal,Gulf,7.58109277752211,7.30569811728237,-0.343263009717053,,,
CLMB,J681.A,Coastal,Gulf,20.7311056328882,10.0753953818179,2.72065194701298,,,
KBSM,J681.A,Coastal,Gulf,19.5433230984344,10.0985520692873,4.28721902300949,,,
PKLE,J596.C,Coastal,Atlantic,-2.55343242397505,-5.97951544835139,2.14030434429079,,,
CLMB,J596.C,Coastal,Atlantic,5.06455837874531,0.087817824286533,5.16001634076965,,,
KBSM,J596.C,Coastal,Atlantic,7.59046149936388,-4.21914167212826,1.08145862009549,,,
PKLE,J684.A,Coastal,Atlantic,5.79455788623254,7.30569811728237,0.588074748035889,,,
CLMB,J684.A,Coastal,Atlantic,5.6014280341478,8.78667569697512,1.19604920091506,,,
KBSM,J684.A,Coastal,Atlantic,-3.38213896327495,3.73513262865819,4.87008455081203,,,
PKLE,J641.C,Upland,Atlantic,-23.1473073526584,-12.7841370307492,-3.44772220222686,,,
CLMB,J641.C,Upland,Atlantic,-22.7082426252924,-12.4771991029303,-4.90236178347661,,,
KBSM,J641.C,Upland,Atlantic,-20.9003541111191,-11.5370740288518,-3.58146560232487,,,
PKLE,J403.A,Upland,Midwest,-7.29587049903462,-12.1360778324256,-5.62084363698372,,,
CLMB,J403.A,Upland,Midwest,-0.379488302353651,-4.42270107266311,-0.633474094402441,,,
KBSM,J403.A,Upland,Midwest,1.4243027379386,-5.80999653228555,-2.41573454671978,,,
PKLE,J536.A,Upland,Midwest,-3.23556392792197,-5.33145625002778,-1.89549260597196,,,
CLMB,J536.A,Upland,Midwest,-2.84720496402827,-6.67796052113793,-2.76791793893952,,,
KBSM,J536.A,Upland,Midwest,-8.15695933750684,-8.35536430853722,-1.25000349111469,,,
PKLE,J477.C,Coastal,Gulf,8.81542597514036,2.44525412985539,4.31342577904766,,,
CLMB,J477.C,Coastal,Gulf,11.1239644309489,-0.556542018134843,-0.023632995963273,,,
KBSM,J477.C,Coastal,Gulf,6.00939515028047,4.37147457272111,3.99578625910821,,,
PKLE,J416.A,Coastal,Atlantic,-6.77615125793221,-4.68339705170419,1.82985842503981,,,
CLMB,J416.A,Coastal,Atlantic,-3.38093503080267,-7.64450028477,-0.938394643622022,,,
KBSM,J416.A,Coastal,Atlantic,-12.9634010387204,-7.08268042041138,0.207160328391673,,,
PKLE,J399.B,Upland,4X,-10.1543263250979,-5.33145625002779,-1.89549260597196,,,
CLMB,J399.B,Upland,4X,8.2355428931109,-4.42270107266311,-2.15807684050036,,,
KBSM,J399.B,Upland,4X,0.633769563396892,-7.7190223644743,-2.41573454671978,,,
PKLE,J267.C,Upland,Midwest,-35.6855340442542,-20.2368178114705,-9.65664058724647,,,
CLMB,J267.C,Upland,Midwest,-21.3707778697283,-13.7659187877731,-6.73188507879411,,,
KBSM,J267.C,Upland,Midwest,-17.3903868161539,-8.99170625260013,-5.3300621857325,,,
PKLE,J394.B,Upland,Midwest,1.6368039574132,-9.86787063829297,-3.44772220222686,,,
CLMB,J394.B,Upland,Midwest,-13.8985569348866,-10.5441195756662,-3.68267958659827,,,
KBSM,J394.B,Upland,Midwest,-10.623422842077,-11.8552450008833,-4.16433113012741,,,
PKLE,J431.A,Upland,Atlantic,-13.8248434653838,-2.0911602584098,0.277628828784908,,,
CLMB,J431.A,Upland,Atlantic,-11.8578243266315,-3.77834123024173,-1.85315629128077,,,
KBSM,J431.A,Upland,Atlantic,-5.69049583293673,-2.94645778400243,-1.25000349111469,,,
PKLE,J212.A,Lowland,Gulf,21.3211702141673,3.41734292734078,1.51941250578883,,,
CLMB,J212.A,Lowland,Gulf,2.56858541941793,2.66525719397204,1.19604920091506,,,
KBSM,J212.A,Lowland,Gulf,8.8553145786306,-1.03743195181368,0.207160328391673,,,
PKLE,J447.A,Lowland,Gulf,10.4395486035854,3.41734292734078,2.76119618279275,,,
CLMB,J447.A,Lowland,Gulf,25.6916556652621,6.20923632728962,3.94033414389131,,,
KBSM,J447.A,Lowland,Gulf,13.0925723941741,3.09879068459527,6.03581560641712,,,
PKLE,J600.A,Coastal,Atlantic,0.240058496950449,1.47316533236999,2.45075026354177,,,
CLMB,J600.A,Coastal,Atlantic,-7.61937967871708,-0.234362096924158,2.72065194701298,,,
KBSM,J600.A,Coastal,Atlantic,-17.7066000859706,-0.082919035719312,-0.958570727213415,,,
PKLE,J514.A,Lowland,Gulf,24.1796260402306,5.03749092314977,5.86565537530256,,,
CLMB,J514.A,Lowland,Gulf,19.6950413856202,4.59833672123617,5.46493688998923,,,
KBSM,J514.A,Lowland,Gulf,2.1199719315353,2.1442777685009,-0.667137963312144,,,
PKLE,J065.B,Lowland,Gulf,6.63910165302397,9.24987571225316,4.00297985979668,,,
CLMB,J065.B,Lowland,Gulf,0.543550754303263,12.3306548302927,7.59938073452631,,,
KBSM,J065.B,Lowland,Gulf,-10.7499081500036,12.643919845539,4.57865178691076,,,
PKLE,J086.B,Coastal,Gulf,13.6553114079066,10.8700237080622,3.69253394054569,,,
CLMB,J086.B,Coastal,Gulf,3.36918051957954,7.82013593334306,1.80589029935423,,,
KBSM,J086.B,Coastal,Gulf,3.7959022615637,8.82586818116152,-0.958570727213418,,,
PKLE,J644.B,Upland,Atlantic,-14.2795978013484,-3.0632490558952,-2.51638444447392,,,
CLMB,J644.B,Upland,Atlantic,-6.59901337458954,-1.20090186055622,0.28128755325631,,,
KBSM,J644.B,Upland,Atlantic,-10.4336948801869,-5.80999653228555,-2.99860007452232,,,
PKLE,J646.C,Upland,Atlantic,-21.4257373665066,-9.54384103913118,-3.44772220222686,,,
CLMB,J646.C,Upland,Atlantic,-16.5358113824778,-9.57757981203412,-2.76791793893952,,,
KBSM,J646.C,Upland,Atlantic,-18.0228133557873,-9.62804819666305,-0.667137963312144,,,
PKLE,J541.B,Upland,Atlantic,-9.99191406225342,-10.5159298366166,-1.58504668672097,,,
CLMB,J541.B,Upland,Atlantic,-7.80775499640217,-7.96668020598068,-1.85315629128077,,,
KBSM,J541.B,Upland,Atlantic,-0.694326169833167,-4.53731264415972,-0.958570727213418,,,
PKLE,J331.A,Lowland,Gulf,40.3558874195434,15.4064380963273,0.588074748035889,,,
CLMB,J331.A,Lowland,Gulf,-1.49718185395182,15.2302741211889,2.41573139779339,,,
KBSM,J331.A,Lowland,Gulf,26.500696926214,7.891756268833,1.93143272643467,,,
PKLE,J353.B,Upland,Midwest,-14.0522206333661,-8.24772264248398,-3.75816812147784,,,
CLMB,J353.B,Upland,Midwest,-14.7776417507503,-11.1884794180876,-3.98760013581786,,,
KBSM,J353.B,Upland,Midwest,-10.5918015150953,-8.67353528056867,-4.16433113012741,,,
PKLE,J481.B,Coastal,Gulf,-0.604485269840986,1.14913573320819,0.898520667286869,,,
CLMB,J481.B,Coastal,Gulf,3.36918051957955,-3.45616130903104,-0.938394643622022,,,
KBSM,J481.B,Coastal,Gulf,3.32158235683867,-5.49182556025409,0.498593092292945,,,
PKLE,J596.A,Coastal,Atlantic,0.467435664932754,-1.767130659248,0.588074748035889,,,
CLMB,J596.A,Coastal,Atlantic,-1.62276539907522,1.0543575879186,3.33049304545215,,,
KBSM,J596.A,Coastal,Atlantic,7.3691122104922,0.553422908343605,4.28721902300949,,,
PKLE,J522.B,Upland,Atlantic,-4.14507259985121,-8.24772264248398,-2.8268303637249,,,
CLMB,J522.B,Upland,Atlantic,-13.2078474367079,-11.8328392605089,-6.12204398035494,,,
KBSM,J522.B,Upland,Atlantic,-1.57972332531987,-8.99170625260013,-2.41573454671978,,,
PKLE,J589.B,Upland,Atlantic,-3.07315166507747,-0.471012262600804,3.07164210204374,,,
CLMB,J589.B,Upland,Atlantic,-4.20978642861705,-1.20090186055622,1.80589029935423,,,
KBSM,J589.B,Upland,Atlantic,-11.382334689637,-7.08268042041138,1.37289138399676,,,
PKLE,J382.A,Upland,Midwest,-15.4489660938288,-13.7562258282346,-3.75816812147784,,,
CLMB,J382.A,Upland,Midwest,-15.0916006135588,-11.8328392605089,-4.59744123425702,,,
KBSM,J382.A,Upland,Midwest,-14.5444673878038,-10.5825611127574,-2.70716731062105,,,
PKLE,J217.A,Lowland,Gulf,34.574010862279,14.1103196996801,11.7641278410712,,,
CLMB,J217.A,Lowland,Gulf,-3.69489389361114,16.8411737272423,6.68461908686756,,,
KBSM,J217.A,Lowland,Gulf,15.4957932447809,20.5981941463255,8.65871048152857,,,
PKLE,J016.D,Lowland,Gulf,4.20291771035639,1.79719493153179,-0.343263009717053,,,
CLMB,J016.D,Lowland,Gulf,13.572843560855,4.59833672123617,2.11081084857381,,,
KBSM,J016.D,Lowland,Gulf,-0.662704842851501,7.55318429303569,1.37289138399676,,,
PKLE,J293.A,Lowland,Gulf,23.2376349157325,10.8700237080622,8.03877681005942,,,
CLMB,J293.A,Lowland,Gulf,3.02382577049022,5.88705640607893,1.50096975013464,,,
KBSM,J293.A,Lowland,Gulf,23.6540956060513,9.78038109725588,4.87008455081203,,,
PKLE,J645.A,Upland,Atlantic,-26.5904473249619,-14.4042850265582,-5.62084363698372,,,
CLMB,J645.A,Upland,Atlantic,-19.2013221277217,-10.2219396544555,-3.68267958659827,,,
KBSM,J645.A,Upland,Atlantic,-16.4417470067039,-10.5825611127574,-3.87289836622614,,,
PKLE,J387.A,Upland,Midwest,-4.53486203067802,-8.89578184080758,-2.51638444447392,,,
CLMB,J387.A,Upland,Midwest,0.656575944914321,-4.42270107266311,1.19604920091506,,,
KBSM,J387.A,Upland,Midwest,-3.79321621403664,-8.03719333650576,-2.41573454671978,,,
PKLE,J003.F,Coastal,Gulf,32.8524408761272,13.7862901005183,4.00297985979668,,,
CLMB,J003.F,Coastal,Gulf,16.7658051956172,15.2302741211889,5.16001634076965,,,
KBSM,J003.F,Coastal,Gulf,36.9350529383519,16.780142481948,12.7387691761464,,,
PKLE,J458.A,Coastal,Gulf,37.9521859294447,8.27778691476777,-2.51638444447392,,,
CLMB,J458.A,Coastal,Gulf,29.9269607245484,18.1298934120851,3.63541359467173,,,
KBSM,J458.A,Coastal,Gulf,33.6780562592401,13.2802617896019,1.37289138399676,,,
PKLE,J614.B,Coastal,Atlantic,-2.68336223425066,-15.0523442248818,-2.51638444447392,,,
CLMB,J614.B,Coastal,Atlantic,0.417967209179873,-6.03360067871655,1.19604920091506,,,
KBSM,J614.B,Coastal,Atlantic,-0.314870246053152,-7.08268042041138,-0.084272435509597,,,
PKLE,J522.C,Upland,Atlantic,-5.34692334490055,-3.38727865505699,-1.89549260597196,,,
CLMB,J522.C,Upland,Atlantic,-6.60215296321763,-5.38924083629518,-1.54823574206119,,,
KBSM,J522.C,Upland,Atlantic,-1.42161669041153,-1.03743195181368,-0.958570727213415,,,
PKLE,J597.C,Coastal,Atlantic,-2.61839732911286,4.06540212566438,2.14030434429079,,,
CLMB,J597.C,Coastal,Atlantic,6.16027480994689,0.087817824286533,4.24525469311089,,,
KBSM,J597.C,Coastal,Atlantic,2.84726245211366,-2.31011583993951,-0.375705199410872,,,
PKLE,J169.A,Coastal,Atlantic,-10.3167385879424,1.79719493153179,1.20896658653785,,,
CLMB,J169.A,Coastal,Atlantic,-7.68217145127877,-5.71142075750586,-0.938394643622022,,,
KBSM,J169.A,Coastal,Atlantic,-5.40590389010172,-0.401090007750768,-0.084272435509597,,,
PKLE,J527.B,Upland,Midwest,-10.6090806610625,-9.21981143996938,-2.20593852522294,,,
CLMB,J527.B,Upland,Midwest,-7.15786015038862,-5.06706091508449,-2.76791793893952,,,
KBSM,J527.B,Upland,Midwest,-5.15293327424837,-6.44633847634847,-2.99860007452232,,,
PKLE,J418.A,Coastal,Atlantic,-9.66708953656441,-1.767130659248,-1.27460076746999,,,
CLMB,J418.A,Coastal,Atlantic,-1.43439008139013,-2.81180146660967,-1.54823574206119,,,
KBSM,J418.A,Coastal,Atlantic,6.35722974707882,0.871593880375065,-0.375705199410872,,,
PKLE,J597.A,Upland,Atlantic,2.74120734475584,1.79719493153179,-0.653708928968032,,,
CLMB,J597.A,Upland,Atlantic,4.68780774337513,-2.81180146660967,0.28128755325631,,,
KBSM,J597.A,Upland,Atlantic,12.6498738164308,-6.12816750431701,-1.83286901891723,,,
PKLE,J394.C,Lowland,Gulf,7.0613735364197,14.7583788980037,7.72833089080844,,,
CLMB,J394.C,Lowland,Gulf,-4.60537459575572,9.4310355393965,4.85509579155006,,,
KBSM,J394.C,Lowland,Gulf,9.70909040713564,10.0985520692873,9.53300877323239,,,
PKLE,J503.A,Coastal,Gulf,34.2167038840211,20.5909116829161,3.6925339405457,,,
CLMB,J503.A,Coastal,Gulf,6.72854035163022,-4.10052115145242,0.586208102475894,,,
KBSM,J503.A,Coastal,Gulf,29.1245851738799,23.1435619225771,7.49297942592348,,,
PKLE,J621.B,Coastal,Atlantic,9.43259257394947,1.14913573320819,0.588074748035889,,,
CLMB,J621.B,Coastal,Atlantic,8.23240330448281,-0.878721939345539,-0.938394643622022,,,
KBSM,J621.B,Coastal,Atlantic,10.1201676578973,-1.99194486790806,-1.54143625501596,,,
PKLE,J299.A,Coastal,Gulf,9.07528559569156,3.09331332817898,2.76119618279275,,,
CLMB,J299.A,Coastal,Gulf,18.5961853657906,8.78667569697512,4.85509579155006,,,
KBSM,J299.A,Coastal,Gulf,21.4089813903528,7.87135526506714,1.37289138399676,,,
PKLE,J612.C,Upland,Atlantic,-23.4396494257785,-12.7841370307492,-4.06861404072882,,,
CLMB,J612.C,Upland,Atlantic,-17.6974591748691,-11.5106593392983,-4.59744123425702,,,
KBSM,J612.C,Upland,Atlantic,-20.2363062445041,-12.8097579169776,-4.16433113012741,,,
PKLE,J649.C,Coastal,Atlantic,-8.95247558004858,-4.03533785338059,-1.58504668672097,,,
CLMB,J649.C,Coastal,Atlantic,-3.72942936852008,-6.35578059992724,-1.85315629128077,,,
KBSM,J649.C,Coastal,Atlantic,-9.4850550707369,-9.30987722463159,-4.16433113012741,,,
PKLE,J376.A,Upland,Midwest,-8.33530898123946,-11.8120482332638,-4.68950587923078,,,
CLMB,J376.A,Upland,Midwest,-12.4543461659676,-12.4771991029303,-5.81712343113536,,,
KBSM,J376.A,Upland,Midwest,-5.53238919802839,-10.5825611127574,-2.70716731062105,,,
PKLE,J596.B,Upland,Atlantic,-3.9826603370067,-6.30354504751319,-0.032817090466071,,,
CLMB,J596.B,Upland,Atlantic,4.8824622383164,-1.20090186055622,0.586208102475894,,,
KBSM,J596.B,Upland,Atlantic,-8.53641526128686,-4.53731264415972,-2.70716731062105,,,
PKLE,J386.A,Upland,Midwest,-12.0383085740942,-7.27563384499858,-2.51638444447392,,,
CLMB,J386.A,Upland,Midwest,-1.90532837560284,-4.7448809938738,-0.328553545182858,,,
KBSM,J386.A,Upland,Midwest,-8.85262853110354,-6.76450944837992,-2.12430178281851,,,
PKLE,J574.B,Upland,Atlantic,2.57879508191133,-0.146982663439004,1.51941250578883,,,
CLMB,J574.B,Upland,Atlantic,1.32844791132445,-0.878721939345534,1.19604920091506,,,
KBSM,J574.B,Upland,Atlantic,6.70506434387717,-1.99194486790806,0.498593092292944,,,
PKLE,J593.B,Coastal,Atlantic,9.49755747908728,-3.38727865505699,-2.51638444447392,,,
CLMB,J593.B,Coastal,Atlantic,1.99875492126364,-5.80859931045305,-1.45791040796964,,,
KBSM,J593.B,Coastal,Atlantic,-9.16884180092023,-1.6737738958766,-2.12430178281851,,,
PKLE,J419.A,Lowland,Gulf,13.2655219770798,11.194053307224,1.82985842503981,,,
CLMB,J419.A,Lowland,Gulf,17.8112882087694,6.5314162485003,2.11081084857381,,,
KBSM,J419.A,Lowland,Gulf,20.5552055618478,8.50769720913005,0.207160328391673,,,
PKLE,J651.C,Lowland,Gulf,10.9267853921189,11.194053307224,2.14030434429079,,,
CLMB,J651.C,Lowland,Gulf,14.1065736276294,29.4061906544592,3.63541359467173,,,
KBSM,J651.C,Lowland,Gulf,14.8001240511842,31.0978362233636,3.89659812088912,,,
PKLE,J368.C,Upland,Midwest,-7.78310728756814,11.194053307224,-4.06861404072882,,,
CLMB,J368.C,Upland,Midwest,-11.0415312833295,-8.93321996961275,-3.07283848815911,,,
KBSM,J368.C,Upland,Midwest,-11.0661214198203,-8.35536430853722,-3.2900328384236,,,
PKLE,J489.A,Upland,Midwest,6.28179467476606,11.194053307224,-1.89549260597196,,,
CLMB,J489.A,Upland,Midwest,-5.32434039158713,-0.878721939345534,1.19604920091506,,,
KBSM,J489.A,Upland,Midwest,-8.85262853110354,-1.6737738958766,-1.25000349111469,,,
PKLE,J229.A,Lowland,Gulf,22.0868247312177,7.55427389604517,-0.685067789304625,,,
CLMB,J229.A,Lowland,Gulf,6.54016503394513,6.85359616971099,0.28128755325631,,,
KBSM,J229.A,Lowland,Gulf,25.203540628153,9.78038109725588,1.95575691179931,,,
PKLE,J016.B,Lowland,Gulf,13.6553114079066,2.44525412985538,4.62387169829864,,,
CLMB,J016.B,Lowland,Gulf,-6.0715624850713,-1.20090186055622,1.50096975013465,,,
KBSM,J016.B,Lowland,Gulf,15.6538998796892,6.28050040490986,3.41292073130567,,,
PKLE,J344.A,Upland,Midwest,-20.8410532202664,-15.7004034232054,-8.10441099099157,,,
CLMB,J344.A,Upland,Midwest,-8.93800690251268,-8.93321996961275,-3.68267958659827,,,
KBSM,J344.A,Upland,Midwest,-1.89593659513656,-8.67353528056867,-3.2900328384236,,,
PKLE,J584.C,Coastal,Atlantic,5.37228600283683,13.7862901005183,3.07164210204373,,,
CLMB,J584.C,Coastal,Atlantic,11.1239644309489,8.14231585455375,2.11081084857381,,,
KBSM,J584.C,Coastal,Atlantic,8.22288803899724,7.55318429303568,1.37289138399676,,,
PKLE,J395.A,Upland,Midwest,-7.32835295160353,-8.24772264248398,-0.343263009717053,,,
CLMB,J395.A,Upland,Midwest,-15.0539255500218,-8.93321996961275,-3.68267958659827,,,
KBSM,J395.A,Upland,Midwest,-5.05806929330337,-7.40085139244284,-2.70716731062105,,,
PKLE,J173.A,Upland,Atlantic,-3.43045864333538,11.194053307224,-2.8268303637249,,,
CLMB,J173.A,Upland,Atlantic,3.28755121524934,-5.71142075750586,-0.633474094402441,,,
KBSM,J173.A,Upland,Atlantic,-5.37428256312004,-4.85548361619118,-3.87289836622614,,,
PKLE,J647.C,Upland,Atlantic,-20.1589217163195,11.194053307224,-5.62084363698372,,,
CLMB,J647.C,Upland,Atlantic,-14.4950787742227,-12.1550191817196,-3.07283848815911,,,
KBSM,J647.C,Upland,Atlantic,-14.2282541179871,-11.8552450008833,-5.03862942183123,,,
PKLE,J592.B,Upland,Atlantic,-19.5742375700793,11.194053307224,-5.9312895562347,,,
CLMB,J592.B,Upland,Atlantic,-14.9974129547162,-11.5106593392983,-5.20728233269619,,,
KBSM,J592.B,Upland,Atlantic,-18.0228133557873,-12.4915869449462,-3.87289836622614,,,
PKLE,J684.B,Coastal,Gulf,20.7040036153582,19.6188228854307,9.90145232556531,,,
CLMB,J684.B,Coastal,Gulf,19.9587668303794,14.2637343575568,4.55017524233048,,,
KBSM,J684.B,Coastal,Gulf,17.298208882736,18.3709973421053,10.6987398288375,,,
PKLE,J016.E,Lowland,Gulf,23.6274243465593,11.194053307224,4.62387169829864,,,
CLMB,J016.E,Lowland,Gulf,5.0645583787453,5.24269656365755,2.72065194701298,,,
KBSM,J016.E,Lowland,Gulf,4.11211553138039,4.05330360068964,5.74438284251585,,,
PKLE,J590.B,Coastal,Atlantic,9.33514521624278,11.194053307224,1.82985842503981,,,
CLMB,J590.B,Coastal,Atlantic,4.02849413147733,-3.13398138782035,-1.24331519284161,,,
KBSM,J590.B,Coastal,Atlantic,6.00939515028047,-3.9009707000968,-0.667137963312144,,,
PKLE,J409.B,Upland,Midwest,3.13099677558265,-9.86787063829297,-0.964154848219013,,,
CLMB,J409.B,Upland,Midwest,-3.8895483885524,-5.71142075750586,-0.023632995963275,,,
KBSM,J409.B,Upland,Midwest,0.317556293580215,-6.44633847634847,-0.0842724355096,,,
PKLE,J005.B,Coastal,Gulf,12.4859431154262,9.89793491057676,0.898520667286871,,,
CLMB,J005.B,Coastal,Gulf,26.8941181098186,17.8077134908744,3.94033414389131,,,
KBSM,J005.B,Coastal,Gulf,20.0808856571228,15.1892876217907,7.78441218982476,,,
PKLE,J273.A,Lowland,Gulf,18.2353372201217,9.89793491057676,3.38208802129472,,,
CLMB,J273.A,Lowland,Gulf,2.6156792488392,8.46449577576444,2.72065194701298,,,
KBSM,J273.A,Lowland,Gulf,0.855118852268569,10.7348940133503,0.498593092292947,,,
PKLE,J644.A,Unknown,4X,-9.01744048518639,-11.488018634102,-3.44772220222686,,,
CLMB,J644.A,Unknown,4X,3.44453064665357,-4.10052115145242,-1.24331519284161,,,
KBSM,J644.A,Unknown,4X,-4.36240009970667,-5.49182556025409,-0.958570727213418,,,
PKLE,J357.B,Upland,Midwest,-14.2146328962106,-5.00742665086599,-2.8268303637249,,,
