SITE,PLANT_ID,ECOTYPE,SUBPOP,PL,PBN,SBN
KBSM,J210.A,Lowland,Gulf,-3.1607896744032806,-7.082680420411384,-2.707167310621051
PKLE,J175.A,Upland,Atlantic,-13.077747056299032,-4.683397051704189,-1.8954926059719552
CLMB,J175.A,Upland,Atlantic,-0.6808888106497853,-2.811801466609666,-0.6334740944024411
KBSM,J175.A,Upland,Atlantic,-5.690495832936726,-0.7192609797822241,-4.164331130127413
PKLE,J353.A,Upland,Midwest,-19.96402700090608,-11.488018634101968,-8.104410990991568
CLMB,J353.A,Upland,Midwest,-11.223627423758373,-9.577579812034124,-4.597441234257024
KBSM,J353.A,Upland,Midwest,-13.279614308537074,-7.082680420411384,-3.8728983662261407
PKLE,J663.B,Coastal,Atlantic,6.801513915868488,10.870023708062154,0.8985206672868706
CLMB,J663.B,Coastal,Atlantic,1.535660760778042,6.209236327289615,5.7698574392088116
KBSM,J663.B,Coastal,Atlantic,13.313921683045807,6.916842348972768,6.03581560641712
PKLE,J672.A,Coastal,Atlantic,-6.678703900225502,-5.007426650865987,-0.03281709046607135
CLMB,J672.A,Coastal,Atlantic,-6.614711317729958,-0.2343620969241579,0.28128755325631044
KBSM,J672.A,Coastal,Atlantic,-7.903988721653496,-3.900970700096806,0.20716032839167345
PKLE,J465.A,Coastal,Gulf,17.748100431588174,15.73046769548914,-0.9641548482190132
CLMB,J465.A,Coastal,Gulf,4.085006726782864,13.619374515135451,5.160016340769645
KBSM,J465.A,Coastal,Gulf,9.171527848447278,11.053064985381718,1.955756911799307
PKLE,J664.A,Upland,Atlantic,-23.17978980522729,-9.219811439969376,-4.999951798481762
CLMB,J664.A,Upland,Atlantic,-20.155757070659483,-8.933219969612749,-3.682679586598274
KBSM,J664.A,Upland,Atlantic,-25.611931831387633,-7.082680420411384,-5.912927713535048
PKLE,J484.A,Lowland,Gulf,24.439485660781813,15.082408497165543,3.3820880212947153
CLMB,J484.A,Lowland,Gulf,9.742545434591584,20.062972939349223,-0.02363299596327267
KBSM,J484.A,Lowland,Gulf,17.140102247827645,25.05258775476587,5.161517314713305
PKLE,J681.A,Coastal,Gulf,7.581092777522111,7.30569811728237,-0.3432630097170527
CLMB,J681.A,Coastal,Gulf,20.731105632888205,10.075395381817874,2.7206519470129775
KBSM,J681.A,Coastal,Gulf,19.54332309843442,10.098552069287344,4.287219023009487
PKLE,J596.C,Coastal,Atlantic,-2.55343242397505,-5.9795154483513855,2.140304344290794
CLMB,J596.C,Coastal,Atlantic,5.064558378745311,0.08781782428653251,5.160016340769645
KBSM,J596.C,Coastal,Atlantic,7.590461499363876,-4.219141672128262,1.081458620095491
PKLE,J684.A,Coastal,Atlantic,5.794557886232544,7.30569811728237,0.5880747480358892
CLMB,J684.A,Coastal,Atlantic,5.601428034147795,8.786675696975122,1.1960492009150598
KBSM,J684.A,Coastal,Atlantic,-3.382138963274951,3.7351326286581865,4.870084550812032
PKLE,J641.C,Upland,Atlantic,-23.14730735265839,-12.784137030749164,-3.447722202226859
CLMB,J641.C,Upland,Atlantic,-22.70824262529238,-12.477199102930324,-4.902361783476607
KBSM,J641.C,Upland,Atlantic,-20.90035411111909,-11.537074028851794,-3.581465602324867
PKLE,J403.A,Upland,Midwest,-7.295870499034623,-12.136077832425563,-5.620843636983723
CLMB,J403.A,Upland,Midwest,-0.37948830235365105,-4.4227010726631075,-0.6334740944024411
KBSM,J403.A,Upland,Midwest,1.4243027379385964,-5.809996532285551,-2.4157345467197793
PKLE,J536.A,Upland,Midwest,-3.235563927921973,-5.331456250027784,-1.8954926059719552
CLMB,J536.A,Upland,Midwest,-2.8472049640282666,-6.677960521137928,-2.767917938939523
KBSM,J536.A,Upland,Midwest,-8.156959337506839,-8.355364308537217,-1.250003491114688
PKLE,J477.C,Coastal,Gulf,8.815425975140363,2.44525412985539,4.313425779047657
CLMB,J477.C,Coastal,Gulf,11.123964430948874,-0.5565420181348432,-0.02363299596327267
KBSM,J477.C,Coastal,Gulf,6.009395150280474,4.371474572721106,3.995786259108214
PKLE,J416.A,Coastal,Atlantic,-6.776151257932208,-4.683397051704189,1.8298584250398104
CLMB,J416.A,Coastal,Atlantic,-3.3809350308026698,-7.644500284769997,-0.938394643622022
KBSM,J416.A,Coastal,Atlantic,-12.963401038720397,-7.082680420411384,0.20716032839167345
PKLE,J399.B,Upland,4X,-10.154326325097925,-5.331456250027787,-1.8954926059719552
CLMB,J399.B,Upland,4X,8.235542893110903,-4.42270107266311,-2.1580768405003568
KBSM,J399.B,Upland,4X,0.6337695633968915,-7.7190223644743,-2.4157345467197793
PKLE,J267.C,Upland,Midwest,-35.68553404425424,-20.236817811470537,-9.65664058724647
CLMB,J267.C,Upland,Midwest,-21.37077786972828,-13.765918787773078,-6.731885078794108
KBSM,J267.C,Upland,Midwest,-17.390386816153924,-8.991706252600128,-5.330062185732502
PKLE,J394.B,Upland,Midwest,1.636803957413199,-9.867870638292972,-3.4477222022268577
CLMB,J394.B,Upland,Midwest,-13.898556934886576,-10.544119575666192,-3.682679586598274
KBSM,J394.B,Upland,Midwest,-10.623422842076954,-11.855245000883254,-4.164331130127414
PKLE,J431.A,Upland,Atlantic,-13.824843465383758,-2.091160258409801,0.2776288287849079
CLMB,J431.A,Upland,Atlantic,-11.857824326631494,-3.778341230241732,-1.8531562912807735
KBSM,J431.A,Upland,Atlantic,-5.690495832936726,-2.9464577840024293,-1.250003491114688
PKLE,J212.A,Lowland,Gulf,21.321170214167307,3.4173429273407803,1.5194125057888312
CLMB,J212.A,Lowland,Gulf,2.5685854194179325,2.6652571939720406,1.1960492009150598
KBSM,J212.A,Lowland,Gulf,8.855314578630603,-1.0374319518136803,0.20716032839167345
PKLE,J447.A,Lowland,Gulf,10.439548603585417,3.4173429273407803,2.7611961827927547
CLMB,J447.A,Lowland,Gulf,25.691655665262104,6.209236327289615,3.9403341438913104
KBSM,J447.A,Lowland,Gulf,13.092572394174123,3.09879068459527,6.035815606417122
PKLE,J600.A,Coastal,Atlantic,0.24005849695044928,1.4731653323699934,2.450750263541773
CLMB,J600.A,Coastal,Atlantic,-7.619379678717078,-0.2343620969241579,2.7206519470129775
KBSM,J600.A,Coastal,Atlantic,-17.70660008597061,-0.08291903571931163,-0.9585707272134146
PKLE,J514.A,Lowland,Gulf,24.179626040230605,5.037490923149773,5.865655375302562
CLMB,J514.A,Lowland,Gulf,19.695041385620236,4.598336721236173,5.464936889989226
KBSM,J514.A,Lowland,Gulf,2.1199719315352956,2.144277768500898,-0.667137963312144
PKLE,J065.B,Lowland,Gulf,6.639101653023975,9.249875712253164,4.002979859796678
CLMB,J065.B,Lowland,Gulf,0.5435507543032627,12.330654830292696,7.599380734526312
KBSM,J065.B,Lowland,Gulf,-10.749908150003623,12.643919845539012,4.578651786910758
PKLE,J086.B,Coastal,Gulf,13.655311407906629,10.87002370806216,3.6925339405456943
CLMB,J086.B,Coastal,Gulf,3.3691805195795372,7.820135933343061,1.8058902993542283
KBSM,J086.B,Coastal,Gulf,3.795902261563704,8.825868181161521,-0.9585707272134176
PKLE,J644.B,Upland,Atlantic,-14.279597801348377,-3.0632490558951972,-2.516384444473917
CLMB,J644.B,Upland,Atlantic,-6.59901337458954,-1.200901860556219,0.28128755325631044
KBSM,J644.B,Upland,Atlantic,-10.43369488018694,-5.809996532285551,-2.998600074522323
PKLE,J646.C,Upland,Atlantic,-21.425737366506628,-9.543841039131175,-3.4477222022268577
CLMB,J646.C,Upland,Atlantic,-16.535811382477767,-9.577579812034124,-2.767917938939524
KBSM,J646.C,Upland,Atlantic,-18.02281335578729,-9.628048196663045,-0.667137963312144
PKLE,J541.B,Upland,Atlantic,-9.99191406225342,-10.515929836616571,-1.5850466867209738
CLMB,J541.B,Upland,Atlantic,-7.8077549964021715,-7.966680205980684,-1.8531562912807735
KBSM,J541.B,Upland,Atlantic,-0.6943261698331673,-4.5373126441597185,-0.9585707272134176
PKLE,J331.A,Lowland,Gulf,40.35588741954338,15.406438096327346,0.5880747480358892
CLMB,J331.A,Lowland,Gulf,-1.4971818539518202,15.23027412118889,2.4157313977933947
KBSM,J331.A,Lowland,Gulf,26.50069692621403,7.891756268832997,1.9314327264346656
PKLE,J353.B,Upland,Midwest,-14.052220633366067,-8.247722642483978,-3.7581681214778393
CLMB,J353.B,Upland,Midwest,-14.777641750750307,-11.188479418087567,-3.987600135817858
KBSM,J353.B,Upland,Midwest,-10.59180151509528,-8.673535280568673,-4.164331130127413
PKLE,J481.B,Coastal,Gulf,-0.6044852698409863,1.149135733208193,0.8985206672868685
CLMB,J481.B,Coastal,Gulf,3.369180519579546,-3.4561613090310415,-0.938394643622022
KBSM,J481.B,Coastal,Gulf,3.321582356838675,-5.491825560254091,0.49859309229294546
PKLE,J596.A,Coastal,Atlantic,0.4674356649327536,-1.7671306592480007,0.5880747480358892
CLMB,J596.A,Coastal,Atlantic,-1.6227653990752189,1.054357587918599,3.330493045452146
KBSM,J596.A,Coastal,Atlantic,7.369112210492198,0.5534229083436047,4.287219023009487
PKLE,J522.B,Upland,Atlantic,-4.14507259985121,-8.24772264248398,-2.826830363724897
CLMB,J522.B,Upland,Atlantic,-13.207847436707931,-11.832839260508946,-6.122043980354942
KBSM,J522.B,Upland,Atlantic,-1.5797233253198706,-8.991706252600128,-2.4157345467197793
PKLE,J589.B,Upland,Atlantic,-3.0731516650774706,-0.4710122626008041,3.071642102043736
CLMB,J589.B,Upland,Atlantic,-4.209786428617045,-1.200901860556224,1.8058902993542283
KBSM,J589.B,Upland,Atlantic,-11.382334689636991,-7.082680420411384,1.372891383996763
PKLE,J382.A,Upland,Midwest,-15.448966093828815,-13.75622582823456,-3.7581681214778393
CLMB,J382.A,Upland,Midwest,-15.091600613558782,-11.832839260508946,-4.597441234257024
KBSM,J382.A,Upland,Midwest,-14.544467387803795,-10.58256111275742,-2.707167310621051
PKLE,J217.A,Lowland,Gulf,34.57401086227897,14.110319699680144,11.764127841071192
CLMB,J217.A,Lowland,Gulf,-3.694893893611145,16.841173727242342,6.684619086867563
KBSM,J217.A,Lowland,Gulf,15.495793244780904,20.59819414632546,8.658710481528574
PKLE,J016.D,Lowland,Gulf,4.202917710356389,1.7971949315317886,-0.3432630097170527
CLMB,J016.D,Lowland,Gulf,13.572843560854968,4.598336721236173,2.1108108485738115
KBSM,J016.D,Lowland,Gulf,-0.6627048428515012,7.553184293035688,1.372891383996763
PKLE,J293.A,Lowland,Gulf,23.237634915732468,10.87002370806216,8.038776810059424
CLMB,J293.A,Lowland,Gulf,3.023825770490219,5.887056406078929,1.500969750134643
KBSM,J293.A,Lowland,Gulf,23.65409560605128,9.780381097255884,4.870084550812032
PKLE,J645.A,Upland,Atlantic,-26.59044732496191,-14.404285026558158,-5.620843636983723
CLMB,J645.A,Upland,Atlantic,-19.201322127721717,-10.221939654455504,-3.682679586598274
KBSM,J645.A,Upland,Atlantic,-16.441747006703885,-10.58256111275742,-3.8728983662261407
PKLE,J387.A,Upland,Midwest,-4.534862030678022,-8.895781840807576,-2.516384444473916
CLMB,J387.A,Upland,Midwest,0.6565759449143206,-4.4227010726631075,1.1960492009150598
KBSM,J387.A,Upland,Midwest,-3.79321621403664,-8.037193336505757,-2.4157345467197793
PKLE,J003.F,Coastal,Gulf,32.85244087612722,13.786290100518348,4.002979859796678
CLMB,J003.F,Coastal,Gulf,16.765805195617162,15.2302741211889,5.160016340769645
KBSM,J003.F,Coastal,Gulf,36.93505293835187,16.78014248194797,12.738769176146386
PKLE,J458.A,Coastal,Gulf,37.9521859294447,8.277786914767766,-2.516384444473916
CLMB,J458.A,Coastal,Gulf,29.92696072454843,18.1298934120851,3.635413594671727
KBSM,J458.A,Coastal,Gulf,33.67805625924007,13.280261789601932,1.372891383996763
PKLE,J614.B,Coastal,Atlantic,-2.683362234250659,-15.052344224881754,-2.516384444473916
CLMB,J614.B,Coastal,Atlantic,0.41796720917987273,-6.0336006787165495,1.1960492009150598
KBSM,J614.B,Coastal,Atlantic,-0.31487024605315156,-7.082680420411384,-0.08427243550959708
PKLE,J522.C,Upland,Atlantic,-5.346923344900555,-3.3872786550569924,-1.8954926059719552
CLMB,J522.C,Upland,Atlantic,-6.602152963217626,-5.389240836295176,-1.5482357420611903
KBSM,J522.C,Upland,Atlantic,-1.4216166904115326,-1.0374319518136803,-0.9585707272134146
PKLE,J597.C,Coastal,Atlantic,-2.618397329112857,4.065402125664382,2.140304344290794
CLMB,J597.C,Coastal,Atlantic,6.160274809946888,0.08781782428653251,4.245254693110893
KBSM,J597.C,Coastal,Atlantic,2.847262452113661,-2.310115839939513,-0.3757051994108721
PKLE,J169.A,Coastal,Atlantic,-10.316738587942432,1.7971949315317886,1.208966586537852
CLMB,J169.A,Coastal,Atlantic,-7.682171451278773,-5.711420757505865,-0.938394643622022
KBSM,J169.A,Coastal,Atlantic,-5.405903890101716,-0.40109000775076786,-0.08427243550959708
PKLE,J527.B,Upland,Midwest,-10.609080661062544,-9.219811439969376,-2.2059385252229355
CLMB,J527.B,Upland,Midwest,-7.157860150388621,-5.067060915084486,-2.767917938939524
KBSM,J527.B,Upland,Midwest,-5.152933274248372,-6.446338476348467,-2.998600074522323
PKLE,J418.A,Coastal,Atlantic,-9.667089536564408,-1.7671306592480007,-1.2746007674699946
CLMB,J418.A,Coastal,Atlantic,-1.4343900813901251,-2.811801466609666,-1.5482357420611903
KBSM,J418.A,Coastal,Atlantic,6.357229747078816,0.8715938803750648,-0.3757051994108721
PKLE,J597.A,Upland,Atlantic,2.7412073447558374,1.7971949315317886,-0.653708928968032
CLMB,J597.A,Upland,Atlantic,4.687807743375132,-2.811801466609666,0.28128755325631044
KBSM,J597.A,Upland,Atlantic,12.649873816430777,-6.128167504317011,-1.8328690189172336
PKLE,J394.C,Lowland,Gulf,7.061373536419695,14.758378898003745,7.728330890808444
CLMB,J394.C,Lowland,Gulf,-4.605374595755718,9.431035539396504,4.85509579155006
KBSM,J394.C,Lowland,Gulf,9.70909040713564,10.098552069287344,9.533008773232387
PKLE,J503.A,Coastal,Gulf,34.21670388402107,20.59091168291612,3.692533940545697
CLMB,J503.A,Coastal,Gulf,6.728540351630223,-4.100521151452423,0.5862081024758936
KBSM,J503.A,Coastal,Gulf,29.124585173879854,23.143561922577124,7.492979425923481
PKLE,J621.B,Coastal,Atlantic,9.432592573949474,1.149135733208193,0.5880747480358892
CLMB,J621.B,Coastal,Atlantic,8.232403304482814,-0.8787219393455387,-0.938394643622022
KBSM,J621.B,Coastal,Atlantic,10.12016765789733,-1.991944867908057,-1.5414362550159617
PKLE,J299.A,Coastal,Gulf,9.07528559569156,3.0933133281789797,2.7611961827927525
CLMB,J299.A,Coastal,Gulf,18.59618536579058,8.786675696975122,4.855095791550061
KBSM,J299.A,Coastal,Gulf,21.40898139035283,7.871355265067141,1.372891383996763
PKLE,J612.C,Upland,Atlantic,-23.439649425778494,-12.784137030749164,-4.06861404072882
CLMB,J612.C,Upland,Atlantic,-17.697459174869124,-11.51065933929826,-4.597441234257024
KBSM,J612.C,Upland,Atlantic,-20.236306244504053,-12.809757916977627,-4.164331130127413
PKLE,J649.C,Coastal,Atlantic,-8.952475580048581,-4.035337853380593,-1.5850466867209738
CLMB,J649.C,Coastal,Atlantic,-3.7294293685200777,-6.35578059992724,-1.8531562912807735
KBSM,J649.C,Coastal,Atlantic,-9.485055070736898,-9.309877224631588,-4.164331130127414
PKLE,J376.A,Upland,Midwest,-8.335308981239459,-11.812048233263765,-4.689505879230781
CLMB,J376.A,Upland,Midwest,-12.454346165967593,-12.477199102930324,-5.817123431135358
KBSM,J376.A,Upland,Midwest,-5.532389198028389,-10.58256111275742,-2.707167310621051
PKLE,J596.B,Upland,Atlantic,-3.982660337006698,-6.303545047513186,-0.03281709046607135
CLMB,J596.B,Upland,Atlantic,4.882462238316396,-1.200901860556224,0.5862081024758936
KBSM,J596.B,Upland,Atlantic,-8.536415261286862,-4.5373126441597185,-2.707167310621051
PKLE,J386.A,Upland,Midwest,-12.038308574094192,-7.275633844998582,-2.516384444473916
CLMB,J386.A,Upland,Midwest,-1.905328375602842,-4.744880993873798,-0.32855354518285795
KBSM,J386.A,Upland,Midwest,-8.852628531103539,-6.764509448379924,-2.1243017828185056
PKLE,J574.B,Upland,Atlantic,2.578795081911335,-0.14698266343900362,1.5194125057888312
CLMB,J574.B,Upland,Atlantic,1.3284479113244545,-0.8787219393455337,1.1960492009150598
KBSM,J574.B,Upland,Atlantic,6.705064343877173,-1.991944867908057,0.498593092292944
PKLE,J593.B,Coastal,Atlantic,9.49755747908728,-3.387278655056995,-2.516384444473916
CLMB,J593.B,Coastal,Atlantic,1.9987549212636395,-5.8085993104530536,-1.4579104079696437
KBSM,J593.B,Coastal,Atlantic,-9.168841800920225,-1.6737738958765966,-2.1243017828185056
PKLE,J419.A,Lowland,Gulf,13.265521977079814,11.194053307223957,1.8298584250398129
CLMB,J419.A,Lowland,Gulf,17.811288208769387,6.5314162485003,2.1108108485738093
KBSM,J419.A,Lowland,Gulf,20.555205561847796,8.507697209130054,0.20716032839167345
PKLE,J651.C,Lowland,Gulf,10.926785392118934,11.194053307223957,2.140304344290794
CLMB,J651.C,Lowland,Gulf,14.10657362762938,29.406190654459188,3.635413594671727
KBSM,J651.C,Lowland,Gulf,14.80012405118419,31.097836223363572,3.8965981208891214
PKLE,J368.C,Upland,Midwest,-7.78310728756814,11.194053307223957,-4.06861404072882
CLMB,J368.C,Upland,Midwest,-11.04153128332946,-8.93321996961275,-3.0728384881591073
KBSM,J368.C,Upland,Midwest,-11.066121419820307,-8.355364308537217,-3.2900328384235964
PKLE,J489.A,Upland,Midwest,6.281794674766061,11.194053307223957,-1.8954926059719552
CLMB,J489.A,Upland,Midwest,-5.324340391587125,-0.8787219393455337,1.1960492009150598
KBSM,J489.A,Upland,Midwest,-8.852628531103539,-1.6737738958765966,-1.250003491114688
PKLE,J229.A,Lowland,Gulf,22.08682473121768,7.554273896045169,-0.6850677893046251
CLMB,J229.A,Lowland,Gulf,6.54016503394513,6.853596169710991,0.28128755325631044
KBSM,J229.A,Lowland,Gulf,25.203540628153014,9.780381097255884,1.9557569117993088
PKLE,J016.B,Lowland,Gulf,13.655311407906629,2.4452541298553845,4.623871698298636
CLMB,J016.B,Lowland,Gulf,-6.071562485071303,-1.200901860556224,1.500969750134645
KBSM,J016.B,Lowland,Gulf,15.65389987968924,6.280500404909856,3.41292073130567
PKLE,J344.A,Upland,Midwest,-20.84105322026641,-15.700403423205351,-8.104410990991568
CLMB,J344.A,Upland,Midwest,-8.938006902512681,-8.933219969612749,-3.682679586598274
KBSM,J344.A,Upland,Midwest,-1.8959365951365617,-8.673535280568673,-3.2900328384235964
PKLE,J584.C,Coastal,Atlantic,5.372286002836829,13.786290100518348,3.0716421020437337
CLMB,J584.C,Coastal,Atlantic,11.123964430948874,8.142315854553747,2.1108108485738115
KBSM,J584.C,Coastal,Atlantic,8.222888038997235,7.553184293035681,1.372891383996763
PKLE,J395.A,Upland,Midwest,-7.328352951603526,-8.247722642483978,-0.3432630097170527
CLMB,J395.A,Upland,Midwest,-15.053925550021768,-8.933219969612749,-3.682679586598274
KBSM,J395.A,Upland,Midwest,-5.058069293303367,-7.40085139244284,-2.707167310621051
PKLE,J173.A,Upland,Atlantic,-3.430458643335384,11.194053307223957,-2.826830363724897
CLMB,J173.A,Upland,Atlantic,3.28755121524934,-5.711420757505865,-0.6334740944024411
KBSM,J173.A,Upland,Atlantic,-5.374282563120043,-4.8554836161911785,-3.8728983662261407
PKLE,J647.C,Upland,Atlantic,-20.15892171631948,11.194053307223957,-5.620843636983723
CLMB,J647.C,Upland,Atlantic,-14.495078774222684,-12.155019181719636,-3.072838488159108
KBSM,J647.C,Upland,Atlantic,-14.228254117987111,-11.855245000883254,-5.03862942183123
PKLE,J592.B,Upland,Atlantic,-19.574237570079266,11.194053307223957,-5.931289556234703
CLMB,J592.B,Upland,Atlantic,-14.997412954716244,-11.510659339298256,-5.207282332696192
KBSM,J592.B,Upland,Atlantic,-18.022813355787292,-12.491586944946173,-3.8728983662261407
PKLE,J684.B,Coastal,Gulf,20.704003615358175,19.61882288543073,9.901452325565309
CLMB,J684.B,Coastal,Gulf,19.958766830379357,14.263734357556832,4.550175242330479
KBSM,J684.B,Coastal,Gulf,17.298208882735985,18.370997342105262,10.698739828837484
PKLE,J016.E,Lowland,Gulf,23.62742434655929,11.194053307223957,4.623871698298639
CLMB,J016.E,Lowland,Gulf,5.064558378745303,5.242696563657549,2.7206519470129757
KBSM,J016.E,Lowland,Gulf,4.112115531380388,4.053303600689643,5.744382842515849
PKLE,J590.B,Coastal,Atlantic,9.33514521624278,11.194053307223957,1.8298584250398129
CLMB,J590.B,Coastal,Atlantic,4.028494131477331,-3.1339813878203535,-1.2433151928416073
KBSM,J590.B,Coastal,Atlantic,6.009395150280474,-3.900970700096802,-0.667137963312144
PKLE,J409.B,Upland,Midwest,3.130996775582649,-9.867870638292972,-0.9641548482190132
CLMB,J409.B,Upland,Midwest,-3.889548388552401,-5.711420757505865,-0.02363299596327483
KBSM,J409.B,Upland,Midwest,0.3175562935802155,-6.446338476348467,-0.08427243550960005
PKLE,J005.B,Coastal,Gulf,12.485943115426192,9.897934910576764,0.8985206672868706
CLMB,J005.B,Coastal,Gulf,26.89411810981856,17.807713490874402,3.9403341438913126
KBSM,J005.B,Coastal,Gulf,20.08088565712278,15.189287621790676,7.784412189824755
PKLE,J273.A,Lowland,Gulf,18.235337220121693,9.897934910576764,3.3820880212947153
CLMB,J273.A,Lowland,Gulf,2.6156792488391973,8.464495775764437,2.7206519470129775
KBSM,J273.A,Lowland,Gulf,0.8551188522685692,10.734894013350264,0.49859309229294696
PKLE,J644.A,Unknown,4X,-9.017440485186388,-11.488018634101968,-3.4477222022268577
CLMB,J644.A,Unknown,4X,3.4445306466535732,-4.10052115145242,-1.2433151928416073
KBSM,J644.A,Unknown,4X,-4.362400099706668,-5.491825560254091,-0.9585707272134176
PKLE,J357.B,Upland,Midwest,-14.214632896210569,-5.007426650865989,-2.826830363724897
CLMB,J357.B,Upland,Midwest,-4.5425828231940315,-1.5230817817669091,-1.5482357420611883
KBSM,J357.B,Upland,Midwest,-3.1924110013849467,-2.9464577840024293,0.20716032839167345
PKLE,J455.B,Upland,Atlantic,-6.646221447656604,-4.359367452542388,-0.03281709046607135
CLMB,J455.B,Upland,Atlantic,-7.054253725661822,-1.5230817817669091,0.8911286516954767
KBSM,J455.B,Upland,Atlantic,-5.374282563120043,-5.173654588222635,2.5386224396018524
PKLE,J371.A,Upland,Midwest,-21.16587774595542,-15.052344224881756,-6.552181394736665
CLMB,J371.A,Upland,Midwest,-21.433569642289974,-10.544119575666192,-3.377759037378689
KBSM,J371.A,Upland,Midwest,-13.184750327592072,-9.946219168694505,-1.8328690189172336
PKLE,J574.A,Upland,Atlantic,0.3699883072260482,-7.923693043322178,-2.826830363724897
CLMB,J574.A,Upland,Atlantic,1.4226355701669926,-9.25539989082344,-2.7679179389395254
KBSM,J574.A,Upland,Atlantic,-1.2635100555031946,-5.491825560254091,-2.4157345467197793
PKLE,J350.B,Upland,Midwest,-20.483746242008497,-11.812048233263768,-5.310397717732742
CLMB,J350.B,Upland,Midwest,-7.619379678717086,-7.000140442348618,-3.377759037378691
KBSM,J350.B,Upland,Midwest,-9.010735166011877,-8.037193336505757,-2.707167310621051
PKLE,J605.A,Upland,Atlantic,-13.95477327565936,-12.460107431587364,-4.06861404072882
CLMB,J605.A,Upland,Atlantic,-2.931973856986545,-6.677960521137931,-1.8531562912807735
KBSM,J605.A,Upland,Atlantic,-12.868537057775388,-8.673535280568677,-1.5414362550159617
PKLE,J500.A,Coastal,Gulf,6.741384596490314,6.258941816499806,0.126757599666913
CLMB,J500.A,Coastal,Gulf,28.58007720310008,11.041935145449946,5.160016340769642
KBSM,J500.A,Coastal,Gulf,2.847262452113661,8.189526237098601,1.9557569117993088
PKLE,J374.B,Upland,Midwest,-3.560388453610988,-6.627574646674981,-2.516384444473917
CLMB,J374.B,Upland,Midwest,-9.094986333916914,-8.288860127191372,-3.987600135817858
KBSM,J374.B,Upland,Midwest,-4.931583985376695,-7.719022364474296,-2.4157345467197793
PKLE,J592.A,Upland,Atlantic,-13.727396107677052,-11.812048233263768,-3.7581681214778393
CLMB,J592.A,Upland,Atlantic,-11.54386546382302,-3.4561613090310415,-1.5482357420611883
KBSM,J592.A,Upland,Atlantic,-10.212345591315271,-4.5373126441597185,-2.998600074522323
PKLE,J415.B,Upland,Midwest,-8.010484455550449,-10.839959435778372,-2.826830363724897
CLMB,J415.B,Upland,Midwest,-11.449677804980473,-9.577579812034127,-4.292520685037441
KBSM,J415.B,Upland,Midwest,-5.342661236138377,-11.218903056820338,-0.9585707272134176
PKLE,J669.A,Upland,Atlantic,-11.161282354733862,-2.7392194567333967,-5.931289556234703
CLMB,J669.A,Upland,Atlantic,-5.484459411619448,-2.811801466609666,-1.8531562912807735
KBSM,J669.A,Upland,Atlantic,-8.852628531103539,-4.219141672128262,-1.8328690189172336
PKLE,J647.B,Upland,Atlantic,-17.9176324890653,-16.99652181985255,-5.310397717732742
CLMB,J647.B,Upland,Atlantic,-16.504415496196923,-15.054638472615832,-5.207282332696192
KBSM,J647.B,Upland,Atlantic,-18.718482549383985,-13.764270833072,-5.03862942183123
PKLE,J208.A,Upland,Atlantic,-7.393317856741328,-2.415189857571596,-1.5850466867209738
CLMB,J208.A,Upland,Atlantic,-1.3402024225475784,0.08781782428653251,2.1108108485738093
KBSM,J208.A,Upland,Atlantic,-7.492911470891814,-0.40109000775076786,-0.37570519941087055
PKLE,J526.A,Upland,Atlantic,-18.762176255856733,-9.219811439969376,-3.4477222022268577
CLMB,J526.A,Upland,Atlantic,-11.066647992354136,-6.0336006787165495,0.8911286516954767
KBSM,J526.A,Upland,Atlantic,-15.80932046707052,-7.7190223644743,-0.3757051994108721
PKLE,J021.C,Coastal,Atlantic,9.9523118150519,1.7971949315317886,1.5194125057888312
CLMB,J021.C,Coastal,Atlantic,11.343735634914802,1.054357587918599,1.8058902993542283
KBSM,J021.C,Coastal,Atlantic,10.752594197530682,-0.08291903571930781,3.1214879674043963
PKLE,J539.B,Upland,Midwest,-2.0986780880104363,-3.711308254218793,-0.3432630097170527
CLMB,J539.B,Upland,Midwest,-10.256634126308269,-3.4561613090310415,-1.5482357420611883
KBSM,J539.B,Upland,Midwest,-4.710234696505017,-2.310115839939513,-0.37570519941087055
PKLE,J441.B,Lowland,Gulf,7.3861980621087,5.685550121473373,0.5880747480358892
CLMB,J441.B,Lowland,Gulf,8.235542893110903,2.34307727276135,1.8058902993542283
KBSM,J441.B,Lowland,Gulf,-5.058069293303367,-0.08291903571930781,-0.37570519941087055
PKLE,J258.A,Upland,Midwest,-17.332948342825084,-13.75622582823456,-5.931289556234703
CLMB,J258.A,Upland,Midwest,-23.28592693285998,-17.954257763512032,-6.122043980354941
KBSM,J258.A,Upland,Midwest,-10.749908150003623,-7.7190223644743,-2.707167310621051
PKLE,J418.B,Coastal,Atlantic,0.9546724534662708,-3.711308254218793,0.27762882878491
CLMB,J418.B,Coastal,Atlantic,10.590234364174462,1.054357587918599,0.5862081024758914
KBSM,J418.B,Coastal,Atlantic,18.246848692186028,-1.991944867908057,1.0814586200954894
PKLE,J515.A,Upland,Atlantic,-18.50231663530552,-13.43219622907276,-5.620843636983723
CLMB,J515.A,Upland,Atlantic,-18.482356331890312,-7.966680205980684,-3.682679586598274
KBSM,J515.A,Upland,Atlantic,-24.66329202193759,-10.58256111275742,-5.6214949496337745
PKLE,J204.A,Coastal,Atlantic,2.9685845127381514,-4.035337853380593,2.140304344290794
CLMB,J204.A,Coastal,Atlantic,1.133793416383199,-6.355780599927242,-1.2433151928416073
