"SITE","LINE","Obs","Trait","Pred"
"CLMB",495,NA,"PBN",29.8564285071642
"CLMB",496,29.5,"PBN",27.5061653755097
"CLMB",497,19.5,"PBN",24.6210785657684
"CLMB",498,26,"PBN",29.2685985186673
"CLMB",499,25.5,"PBN",28.043334674438
"CLMB",500,12.5,"PBN",28.3301137105596
"CLMB",501,24,"PBN",30.1465544610939
"CLMB",502,28,"PBN",28.6591868269134
"CLMB",503,30,"PBN",28.5645896134415
"CLMB",504,NA,"PBN",26.7138802639652
"CLMB",505,25,"PBN",25.4499028760534
"CLMB",506,29,"PBN",27.7622544177968
"CLMB",507,33,"PBN",27.7504828607901
"CLMB",508,32,"PBN",28.3981299653746
"CLMB",511,27,"PBN",30.4157535756325
"CLMB",512,19.5,"PBN",25.8329823202626
"CLMB",513,NA,"PBN",23.3796283737941
"CLMB",514,26,"PBN",28.6275267621362
"CLMB",515,21,"PBN",25.9027214207084
"CLMB",516,27,"PBN",26.5852002047427
"CLMB",518,NA,"PBN",26.8866463617339
"CLMB",519,36,"PBN",29.9338781667653
"CLMB",520,NA,"PBN",27.2762004846953
"CLMB",521,18,"PBN",28.6062235582048
"CLMB",522,20,"PBN",26.722561818408
"CLMB",523,27.5,"PBN",25.4831301933865
"CLMB",524,27.5,"PBN",29.576535875027
"CLMB",525,23,"PBN",28.4047590710254
"CLMB",526,23.5,"PBN",23.7811790905071
"CLMB",527,23.5,"PBN",27.0986279595054
"CLMB",529,27,"PBN",26.4601047090456
"CLMB",530,21,"PBN",26.5419168473142
"CLMB",531,23.5,"PBN",24.8967376218721
"CLMB",532,22.5,"PBN",25.6390842207949
"CLMB",533,13,"PBN",22.4426710788972
"CLMB",534,24,"PBN",25.6515687414455
"CLMB",535,31.5,"PBN",31.0286771876491
"CLMB",536,21,"PBN",25.5084093718564
"CLMB",537,37,"PBN",25.1004095022705
"CLMB",539,29,"PBN",29.6341624161757
"CLMB",540,29,"PBN",24.2001594901641
"CLMB",541,25.5,"PBN",22.7687212943424
"CLMB",542,33,"PBN",28.6646563908033
"CLMB",544,28,"PBN",28.3175164635028
"CLMB",545,41.5,"PBN",29.9875928758974
"CLMB",546,30,"PBN",25.8534331386197
"CLMB",547,38,"PBN",29.0423746263857
"CLMB",548,20,"PBN",26.6953336133195
"CLMB",549,37,"PBN",28.5638169728264
"CLMB",551,NA,"PBN",28.3526286199904
"CLMB",552,31.5,"PBN",26.4985686879798
"CLMB",553,32,"PBN",29.6512787227281
"CLMB",555,28.5,"PBN",25.901819674815
"CLMB",556,NA,"PBN",29.2881086478483
"CLMB",557,NA,"PBN",26.1669083638699
"CLMB",558,34,"PBN",25.1475907795546
"CLMB",559,30.5,"PBN",24.7147360667262
"CLMB",560,NA,"PBN",27.4927675465222
"CLMB",562,27.5,"PBN",23.9855541407382
"CLMB",563,31.5,"PBN",29.040958323669
"CLMB",564,21.5,"PBN",28.0237796485744
"CLMB",565,33,"PBN",27.017714812774
"CLMB",566,28,"PBN",23.6903557027014
"CLMB",567,25.5,"PBN",23.5897548779979
"CLMB",569,23.5,"PBN",26.0908295849957
"CLMB",570,24.5,"PBN",24.2271372759883
"CLMB",571,24.5,"PBN",26.0210709474881
"CLMB",572,18,"PBN",25.0476365974299
"CLMB",573,29,"PBN",30.183055646134
"CLMB",574,21.5,"PBN",26.9352764771786
"CLMB",576,26,"PBN",24.5775423795968
"CLMB",577,NA,"PBN",29.3682383782621
"CLMB",578,17,"PBN",23.9110253533963
"CLMB",579,29.5,"PBN",23.8881317193512
"CLMB",580,NA,"PBN",27.1540073066845
"CLMB",581,30,"PBN",24.0614662662901
"CLMB",583,27,"PBN",26.6608362095826
"CLMB",584,30,"PBN",32.8241983046003
"CLMB",585,24.5,"PBN",22.8464756821482
"CLMB",586,25,"PBN",30.9408441957846
"CLMB",588,33,"PBN",29.0241360242577
"CLMB",589,28,"PBN",27.1938257374963
"CLMB",592,31,"PBN",29.6011872390964
"CLMB",593,27,"PBN",29.4269495108792
"CLMB",594,36.5,"PBN",26.143057523266
"CLMB",595,24,"PBN",27.4535433302887
"CLMB",596,24,"PBN",29.6052095119686
"CLMB",597,NA,"PBN",33.4470693171562
"CLMB",598,NA,"PBN",28.6204022587393
"CLMB",599,33.5,"PBN",31.5150839474224
"CLMB",600,32.5,"PBN",27.9531779250356
"CLMB",601,NA,"PBN",23.0048939192844
"CLMB",602,31,"PBN",27.3811045976689
"CLMB",603,NA,"PBN",25.5372019156923
"CLMB",604,32.5,"PBN",32.4476189501679
"CLMB",605,28,"PBN",28.7746147651857
"CLMB",606,23.5,"PBN",29.0613771742821
"CLMB",608,23.5,"PBN",26.0439645815331
"CLMB",609,29,"PBN",27.8976343179523
"CLMB",610,31,"PBN",29.8726810651277
"CLMB",611,26.5,"PBN",26.4358215568306
"CLMB",612,23,"PBN",24.8699775819887
"CLMB",613,21,"PBN",26.3582550748692
"CLMB",614,30,"PBN",27.6785720457244
"CLMB",618,30.5,"PBN",30.7751317439649
"CLMB",619,30,"PBN",30.8839790391148
"CLMB",620,23,"PBN",22.8562652216653
"CLMB",621,34.5,"PBN",27.9881811460474
"CLMB",622,28,"PBN",28.2190680247171
"CLMB",623,28,"PBN",27.369199202147
"CLMB",624,26.5,"PBN",26.025322749237
"CLMB",625,16,"PBN",25.8799044256879
"CLMB",627,18,"PBN",22.5329840842019
"CLMB",628,NA,"PBN",25.7712637327708
"CLMB",629,28,"PBN",27.8453235502981
"CLMB",630,NA,"PBN",20.8572260455502
"CLMB",632,26,"PBN",27.8016992553652
"CLMB",633,25.5,"PBN",27.7232986100781
"CLMB",634,28,"PBN",33.0996250282276
"CLMB",635,28,"PBN",29.5903365870601
"CLMB",636,26.5,"PBN",25.5369789407634
"CLMB",637,30,"PBN",28.1989568050852
"CLMB",638,27.5,"PBN",26.2750120484365
"CLMB",639,22,"PBN",26.9597393037926
"CLMB",640,31.5,"PBN",29.1593424511245
"CLMB",641,34,"PBN",23.9594401744812
"CLMB",642,26,"PBN",25.5590526615897
"CLMB",643,21.5,"PBN",22.6308478630059
"CLMB",644,NA,"PBN",26.1679147736692
"CLMB",645,28,"PBN",26.9775027459378
"CLMB",647,23,"PBN",29.0122744576765
"CLMB",648,NA,"PBN",26.8134620237822
"CLMB",649,27.5,"PBN",27.383429547814
"CLMB",652,24.5,"PBN",27.3876447263031
"CLMB",654,19,"PBN",25.1774564007957
"CLMB",655,33,"PBN",32.406254043619
"CLMB",656,27.5,"PBN",32.2934810325823
"CLMB",657,22.5,"PBN",21.0200076923883
"CLMB",658,23.5,"PBN",28.4654321684789
"CLMB",660,30.5,"PBN",25.6558950302726
"CLMB",661,27,"PBN",27.3122777596777
"CLMB",663,27.5,"PBN",24.2033613297394
"CLMB",664,29.5,"PBN",25.6618128846602
"CLMB",666,27,"PBN",27.2468772059257
"CLMB",667,19,"PBN",27.6721000817641
"CLMB",668,22,"PBN",28.911871212008
"CLMB",669,21,"PBN",24.3492910487882
"CLMB",670,NA,"PBN",24.2944514267985
"CLMB",671,29.5,"PBN",29.3620024869571
"CLMB",672,26,"PBN",26.0776267622565
"CLMB",673,24,"PBN",24.8961401121708
"CLMB",674,31,"PBN",28.4645939891954
"CLMB",675,28,"PBN",24.5248833470803
"CLMB",677,27.5,"PBN",25.8516262258152
"CLMB",679,NA,"PBN",29.1749858618057
"CLMB",680,24.5,"PBN",25.8259844751901
"CLMB",681,24,"PBN",29.0613771742821
"CLMB",682,25,"PBN",25.9441811906533
"CLMB",683,32,"PBN",24.4645401867452
"CLMB",684,36,"PBN",28.8422289159932
"CLMB",685,25.5,"PBN",23.6405742368384
"CLMB",686,26,"PBN",27.1183253147082
"CLMB",689,18.5,"PBN",28.3141530763016
"CLMB",690,27.5,"PBN",28.7167372313212
"CLMB",691,20.5,"PBN",24.0000970885562
"CLMB",692,36,"PBN",30.332614246824
"CLMB",693,28,"PBN",28.83684139866
"CLMB",694,20.5,"PBN",25.4233253069787
"CLMB",695,22.5,"PBN",28.4527324226142
"CLMB",696,25,"PBN",27.849672606954
"CLMB",697,17.5,"PBN",23.8595619202054
"CLMB",698,29,"PBN",26.6840423203428
"CLMB",699,28,"PBN",29.2669924485645
"CLMB",700,25,"PBN",29.8351071299875
"CLMB",702,23,"PBN",30.1916504183065
"CLMB",703,18.5,"PBN",30.337368909578
"CLMB",704,31.5,"PBN",26.9723833762524
"CLMB",705,21,"PBN",27.3558971482267
"CLMB",706,21.5,"PBN",21.8449997717731
"CLMB",707,20.5,"PBN",23.7898228197596
"CLMB",708,NA,"PBN",27.4348260035872
"CLMB",710,34,"PBN",24.6391331485363
"CLMB",711,28,"PBN",26.5186462333244
"CLMB",712,22.5,"PBN",24.581878568741
"CLMB",713,23,"PBN",26.4478906069346
"CLMB",714,26,"PBN",28.100866764207
"CLMB",715,28.5,"PBN",25.1435876392496
"CLMB",716,23,"PBN",23.6481470767153
"CLMB",718,25.5,"PBN",26.5561463032616
"CLMB",719,31.66666667,"PBN",28.8038003545797
"CLMB",720,30,"PBN",27.2596878573796
"CLMB",721,NA,"PBN",25.0913899082368
"CLMB",722,26,"PBN",27.2737648448303
"CLMB",723,NA,"PBN",30.4696636597746
"CLMB",724,30.5,"PBN",24.554007437664
"CLMB",725,24.5,"PBN",24.8300646213175
"CLMB",726,25,"PBN",26.9588803473313
"CLMB",729,23,"PBN",26.3232324201678
"CLMB",730,24.5,"PBN",26.9133612280515
"CLMB",731,28.5,"PBN",26.823616595538
"CLMB",732,NA,"PBN",29.6185933388797
"CLMB",733,30,"PBN",26.2238476219281
"CLMB",734,38.5,"PBN",30.4560978875564
"CLMB",735,42,"PBN",29.9987341120128
"CLMB",736,31.5,"PBN",28.3901735340237
"CLMB",737,31,"PBN",24.6384845152648
"CLMB",738,26.5,"PBN",23.9371163759249
"CLMB",739,33.5,"PBN",26.5895547784596
"CLMB",740,30,"PBN",33.4057044106073
"CLMB",742,23.5,"PBN",28.8817473468076
"CLMB",743,13.5,"PBN",28.471106440211
"CLMB",744,35,"PBN",27.9082517951722
"CLMB",745,23,"PBN",30.3095139964438
"CLMB",746,23,"PBN",26.7062989081145
"CLMB",748,26.5,"PBN",27.1316406635234
"CLMB",749,25,"PBN",24.4984130751677
"CLMB",750,26.5,"PBN",24.0541979761869
"CLMB",751,26,"PBN",26.6748795657487
"CLMB",752,24,"PBN",27.0672473784512
"CLMB",753,33.5,"PBN",27.2572489481616
"CLMB",755,25,"PBN",24.4370065262752
"CLMB",756,31,"PBN",26.1081731509857
"CLMB",757,34,"PBN",30.2461362209108
"CLMB",758,29.5,"PBN",28.7396669078067
"CLMB",759,28,"PBN",26.3658309959535
"CLMB",760,28.5,"PBN",28.911871212008
"CLMB",761,26,"PBN",23.4674733688318
"CLMB",762,22.5,"PBN",30.3465403562989
"CLMB",763,21.5,"PBN",29.5045632425746
"CLMB",764,23.5,"PBN",27.4539920954887
"CLMB",765,31.5,"PBN",26.4683977391246
"CLMB",766,26,"PBN",28.0838394720386
"CLMB",767,30.5,"PBN",23.160190236785
"CLMB",768,22.5,"PBN",25.2816634367679
"CLMB",769,NA,"PBN",24.0614662662901
"CLMB",770,29,"PBN",24.758591580517
"CLMB",771,26.5,"PBN",23.6348913222658
"CLMB",772,22,"PBN",24.1817451387721
"CLMB",773,24.5,"PBN",30.7723674749258
"CLMB",774,24,"PBN",23.6242062929081
"CLMB",775,20,"PBN",23.7352519787506
"CLMB",776,28,"PBN",27.849672606954
"CLMB",777,21,"PBN",25.5730350337714
"CLMB",778,29,"PBN",24.241524396713
"CLMB",779,25.5,"PBN",27.0832739023538
"CLMB",780,31,"PBN",28.1673320637215
"CLMB",781,25,"PBN",24.4898727300084
"CLMB",782,28.5,"PBN",24.0843644305709
"CLMB",783,45.5,"PBN",30.5629278510871
"CLMB",784,30.5,"PBN",29.1658144150847
"CLMB",785,27,"PBN",27.9685807263808
"CLMB",786,30.5,"PBN",25.4758414300854
"CLMB",787,39,"PBN",30.3967787648675
"CLMB",788,31,"PBN",30.7144759814788
"CLMB",789,24,"PBN",26.5685411475136
"CLMB",790,33.5,"PBN",22.8540074703122
"CLMB",792,37.5,"PBN",29.0022639933941
"CLMB",794,29.5,"PBN",29.3312204551127
"CLMB",795,27,"PBN",29.1618330583664
"CLMB",796,29.5,"PBN",24.629037251012
"CLMB",797,21,"PBN",24.0979707206833
"CLMB",799,26,"PBN",27.2357654812173
"CLMB",800,22.5,"PBN",26.1848918142094
"CLMB",801,26.5,"PBN",25.9700317332132
"CLMB",802,38,"PBN",27.5656036596777
"CLMB",803,26,"PBN",24.5413471742855
"CLMB",804,22,"PBN",26.0500126193242
"CLMB",805,29,"PBN",28.1825759826799
"CLMB",806,31.5,"PBN",24.1536181677987
"CLMB",808,26.5,"PBN",28.7249988661677
"CLMB",809,30.5,"PBN",28.2835679095976
"CLMB",810,29.5,"PBN",30.3971836460322
"CLMB",811,26,"PBN",25.3852759949491
"CLMB",812,29,"PBN",24.6083498558092
"CLMB",813,NA,"PBN",24.4783714328241
"CLMB",814,24,"PBN",28.9566800951802
"CLMB",815,27,"PBN",22.6557475499195
"CLMB",816,31.5,"PBN",26.4054137571402
"CLMB",817,30.5,"PBN",26.5600111398732
"CLMB",818,28.5,"PBN",32.1953968761695
"CLMB",819,31,"PBN",32.1822258994849
"CLMB",820,18.5,"PBN",29.8050713095782
"CLMB",821,22.5,"PBN",26.0415622837394
"CLMB",822,21.5,"PBN",23.2930981529814
"CLMB",823,31,"PBN",30.2039417779189
"CLMB",824,36.5,"PBN",30.6288164249716
"CLMB",825,25.5,"PBN",30.5069499546982
"KBSM",405,20.5,"PBN",29.7739207344307
"KBSM",406,26.5,"PBN",30.8028175721239
"KBSM",407,28,"PBN",32.2382807316875
"KBSM",408,31,"PBN",26.4771264698621
"KBSM",409,32.5,"PBN",29.0925077193079
"KBSM",410,29.5,"PBN",28.7783371980047
"KBSM",411,22,"PBN",30.7712365208357
"KBSM",412,38,"PBN",34.9160252538165
"KBSM",413,NA,"PBN",28.6293590727948
"KBSM",414,30,"PBN",30.3613898394613
"KBSM",415,20.5,"PBN",26.5792755905498
"KBSM",416,NA,"PBN",28.9647943817855
"KBSM",417,28,"PBN",30.2935536458443
"KBSM",418,28.5,"PBN",25.744050644664
"KBSM",419,36,"PBN",32.1561718479792
"KBSM",420,30,"PBN",30.5410582374027
"KBSM",421,29.5,"PBN",27.2113569837368
"KBSM",422,24,"PBN",26.1874270982662
"KBSM",423,26.5,"PBN",29.2238110879855
"KBSM",424,38,"PBN",32.023144852438
"KBSM",425,31,"PBN",29.6613806362204
"KBSM",426,27,"PBN",29.7639998737519
"KBSM",427,23.5,"PBN",27.7790580768282
"KBSM",428,30.5,"PBN",28.7487042491737
"KBSM",429,25,"PBN",29.873833903699
"KBSM",431,33,"PBN",33.1505772306799
"KBSM",432,27,"PBN",31.5175188264945
"KBSM",433,33.5,"PBN",28.5785823427065
"KBSM",435,37,"PBN",32.7323644912877
"KBSM",436,30.5,"PBN",28.0924019429888
"KBSM",437,NA,"PBN",33.2379509434456
"KBSM",438,23.5,"PBN",28.3676540477116
"KBSM",439,23,"PBN",31.4584944015126
"KBSM",440,28,"PBN",30.2600972887442
"KBSM",442,28,"PBN",29.8670541071066
"KBSM",443,34,"PBN",31.4294666151126
"KBSM",444,26.5,"PBN",24.8782585847056
"KBSM",445,24,"PBN",30.5170401885041
"KBSM",446,29,"PBN",25.850009846475
"KBSM",447,42,"PBN",33.2901527667578
"KBSM",448,29.5,"PBN",29.1279427368075
"KBSM",449,24.5,"PBN",23.869834727545
"KBSM",450,22.5,"PBN",27.1846533367128
"KBSM",451,24,"PBN",24.6835981775747
"KBSM",452,33,"PBN",30.8536770544286
"KBSM",453,32.5,"PBN",28.7393867707971
"KBSM",454,NA,"PBN",29.8746783897474
"KBSM",455,26,"PBN",26.8043181600053
"KBSM",456,28,"PBN",31.5234203079851
"KBSM",458,35.5,"PBN",27.8096537018304
"KBSM",459,27,"PBN",28.6101171014863
"KBSM",460,31.5,"PBN",34.6836681309129
"KBSM",461,30,"PBN",30.4259750848183
"KBSM",462,28,"PBN",31.6805336713273
"KBSM",463,41,"PBN",24.1631568934375
"KBSM",464,30,"PBN",32.3460715276596
"KBSM",465,30.75,"PBN",33.1396487476883
"KBSM",466,33,"PBN",31.4738592076591
"KBSM",467,23.5,"PBN",27.2424489204298
"KBSM",468,26.5,"PBN",27.8253563770287
"KBSM",469,28.5,"PBN",28.1458897573292
"KBSM",470,28,"PBN",29.1856432566765
"KBSM",471,37,"PBN",29.9902571038287
"KBSM",472,29.5,"PBN",29.9283095848702
"KBSM",473,34.5,"PBN",29.6485276134925
"KBSM",474,NA,"PBN",28.3904135159748
"KBSM",475,24.5,"PBN",31.0140555745086
"KBSM",476,27.5,"PBN",31.0233576265542
"KBSM",477,28.5,"PBN",24.2605375095206
"KBSM",479,30,"PBN",30.7346725580462
"KBSM",480,29,"PBN",28.5828441911629
"KBSM",482,NA,"PBN",31.102771034726
"KBSM",483,29,"PBN",28.9220204091597
"KBSM",484,21.5,"PBN",23.2607853058085
"KBSM",485,30,"PBN",28.2888851896922
"KBSM",486,NA,"PBN",30.4093070144375
"KBSM",487,37.5,"PBN",26.3747734311264
"KBSM",488,23,"PBN",29.7268764301755
"KBSM",489,26,"PBN",28.8988500269202
"KBSM",491,33.5,"PBN",28.6598327249542
"KBSM",492,27.5,"PBN",29.9770079009632
"KBSM",493,20.5,"PBN",31.8442801600832
"KBSM",494,33.5,"PBN",30.3313869342904
"KBSM",495,39.5,"PBN",31.4861929121984
"KBSM",496,32,"PBN",28.6484057315163
"KBSM",497,22.5,"PBN",26.8610742253562
"KBSM",498,29.5,"PBN",30.1317457834981
"KBSM",499,NA,"PBN",30.4419176840742
"KBSM",500,25,"PBN",28.9953427699117
"KBSM",501,25,"PBN",32.5155501724607
"KBSM",502,32.5,"PBN",30.3319785740591
"KBSM",503,27,"PBN",29.0082111201251
"KBSM",504,NA,"PBN",29.6094674307645
"KBSM",505,29.5,"PBN",28.1497733017725
"KBSM",506,32.5,"PBN",29.7931627057391
"KBSM",507,36.5,"PBN",30.3706734230946
"KBSM",508,33.5,"PBN",31.0442113392674
"KBSM",511,34,"PBN",31.7021230852914
"KBSM",512,22,"PBN",28.6142910807043
"KBSM",513,22,"PBN",24.5218687298007
"KBSM",514,NA,"PBN",31.5231139289355
"KBSM",515,17.5,"PBN",27.1522909230259
"KBSM",516,31.5,"PBN",29.009674025967
"KBSM",518,NA,"PBN",28.5038905857451
"KBSM",519,NA,"PBN",32.7778777461367
"KBSM",520,28.5,"PBN",27.6939311797907
"KBSM",521,22.5,"PBN",29.7484639142114
"KBSM",522,23.5,"PBN",27.5894055699199
"KBSM",523,24.5,"PBN",27.6542076992747
"KBSM",524,30,"PBN",30.241764934379
"KBSM",525,28,"PBN",30.4156382415955
"KBSM",526,24.5,"PBN",25.0307485928245
"KBSM",527,28,"PBN",27.5163586546009
"KBSM",529,27.5,"PBN",28.6311822149337
"KBSM",530,30.5,"PBN",29.9125078821181
"KBSM",531,27,"PBN",26.4585037360258
"KBSM",532,22,"PBN",27.4779359974746
"KBSM",533,19.5,"PBN",24.6012284037624
"KBSM",534,23.5,"PBN",26.7659108572139
"KBSM",535,35,"PBN",34.2590990045072
"KBSM",536,28,"PBN",28.6019147441344
"KBSM",537,34,"PBN",28.0218874806579
"KBSM",539,29.5,"PBN",31.6450415867458
"KBSM",540,30.5,"PBN",26.6246333113884
"KBSM",541,27,"PBN",25.9177047764779
"KBSM",542,41,"PBN",31.5086559701747
"KBSM",544,32.5,"PBN",28.7352471585983
"KBSM",545,41,"PBN",30.5126527173037
"KBSM",546,34,"PBN",27.6663941037112
"KBSM",547,26,"PBN",29.7076036857377
"KBSM",548,31,"PBN",29.4766423737612
"KBSM",549,38.5,"PBN",30.2366087199721
"KBSM",551,NA,"PBN",31.1966281993618
"KBSM",552,26.5,"PBN",28.4480386411994
"KBSM",553,30,"PBN",30.5995608089626
"KBSM",555,28,"PBN",29.0508031569505
"KBSM",556,NA,"PBN",29.8131684892545
"KBSM",557,36.5,"PBN",29.5116085870856
"KBSM",558,35,"PBN",28.069068757942
"KBSM",559,30.5,"PBN",26.7256152372963
"KBSM",560,29.5,"PBN",28.8156508139133
"KBSM",562,31,"PBN",26.6854245664572
"KBSM",563,31,"PBN",30.327327833328
"KBSM",564,NA,"PBN",29.2733491508919
"KBSM",565,37,"PBN",28.6474792178082
"KBSM",566,31.5,"PBN",25.0542036113764
"KBSM",567,24.5,"PBN",26.820176694856
"KBSM",569,32.5,"PBN",29.2102257688618
"KBSM",570,26,"PBN",25.5909851846633
"KBSM",571,30,"PBN",29.2514927643462
"KBSM",572,24.5,"PBN",27.5535487533769
"KBSM",573,32.5,"PBN",32.2139639340764
"KBSM",574,27,"PBN",29.3597502984029
"KBSM",576,26.5,"PBN",28.1460516198794
"KBSM",577,29.5,"PBN",31.9884289405667
"KBSM",578,34,"PBN",26.3096083630324
"KBSM",579,31.5,"PBN",26.3126055405755
"KBSM",580,25.5,"PBN",28.7416642324264
"KBSM",581,34,"PBN",24.5050877729737
"KBSM",583,27.5,"PBN",29.7839288801299
"KBSM",584,39.5,"PBN",33.4635365523641
"KBSM",585,27.5,"PBN",24.2362144024115
"KBSM",586,32.5,"PBN",31.8891262820191
"KBSM",588,32,"PBN",30.1663763802643
"KBSM",589,29,"PBN",28.7814826632381
"KBSM",592,34.5,"PBN",32.0812085834552
"KBSM",593,27,"PBN",30.0662877586431
"KBSM",594,35,"PBN",27.3667362139953
"KBSM",595,29,"PBN",29.6246208361768
"KBSM",596,27,"PBN",30.0488310186522
"KBSM",597,33.5,"PBN",35.9529814731031
"KBSM",598,26,"PBN",30.6772013582698
"KBSM",599,NA,"PBN",32.1134575539024
"KBSM",600,42,"PBN",30.0099770245662
"KBSM",601,43.5,"PBN",25.3591679852298
"KBSM",602,NA,"PBN",30.2766917644681
"KBSM",603,NA,"PBN",27.376053692372
"KBSM",604,NA,"PBN",32.946787979986
"KBSM",605,32.5,"PBN",29.2737837950038
"KBSM",606,26,"PBN",32.265908179552
"KBSM",608,25,"PBN",29.2484955868031
"KBSM",609,28.5,"PBN",29.0398746739589
"KBSM",610,30.5,"PBN",32.2712640747638
"KBSM",611,32,"PBN",28.1345041155645
"KBSM",612,19,"PBN",26.7088293586683
"KBSM",613,23,"PBN",29.0043364487619
"KBSM",614,31.5,"PBN",29.3772546044583
"KBSM",618,35,"PBN",32.3627886697068
"KBSM",619,33,"PBN",31.7508227906267
"KBSM",620,27,"PBN",26.2009654448811
"KBSM",621,38.5,"PBN",30.4126549672717
"KBSM",622,28,"PBN",31.5637682479328
"KBSM",623,NA,"PBN",29.3445599669549
"KBSM",624,NA,"PBN",28.0362019198072
"KBSM",625,23.5,"PBN",27.6928653907793
"KBSM",627,24.5,"PBN",24.9574579054262
"KBSM",628,29.5,"PBN",29.1418547675747
"KBSM",629,33,"PBN",30.6266323107398
"KBSM",630,27.5,"PBN",23.5570964712693
"KBSM",632,29,"PBN",29.8125784259354
"KBSM",633,28,"PBN",30.4787165589316
"KBSM",634,30.5,"PBN",35.2707025341157
"KBSM",635,35,"PBN",30.5645094848829
"KBSM",636,30.5,"PBN",29.1054881810459
"KBSM",637,29.5,"PBN",30.2098359756553
"KBSM",638,27,"PBN",28.331811147967
"KBSM",639,28.5,"PBN",29.0165384033231
"KBSM",640,33.5,"PBN",29.996598904367
"KBSM",641,35,"PBN",27.304140397697
"KBSM",642,27,"PBN",27.5958226437481
"KBSM",643,23.5,"PBN",23.423778794351
"KBSM",644,25,"PBN",27.336045941264
"KBSM",645,NA,"PBN",29.6773731716568
"KBSM",647,NA,"PBN",29.4300051527719
"KBSM",648,21,"PBN",28.2032007440454
"KBSM",649,27,"PBN",29.5545070537021
"KBSM",652,28.5,"PBN",30.9302631549975
"KBSM",654,22.5,"PBN",28.2968525846618
"KBSM",655,29,"PBN",32.9054230734371
"KBSM",656,33,"PBN",34.242950985802
"KBSM",657,25,"PBN",23.9414856707758
"KBSM",658,21.5,"PBN",29.7518016781378
"KBSM",660,31,"PBN",26.0995165369562
"KBSM",661,26,"PBN",30.8548961883721
"KBSM",663,32,"PBN",27.5739523645433
"KBSM",664,29.5,"PBN",26.0795435797556
"KBSM",666,31,"PBN",30.3699698764729
"KBSM",667,22.5,"PBN",28.5352473465948
"KBSM",668,25.5,"PBN",30.0003225161883
"KBSM",669,24,"PBN",27.4982745309237
"KBSM",670,23,"PBN",26.1333032034781
"KBSM",671,NA,"PBN",30.5856811776864
"KBSM",672,28,"PBN",28.2361840871216
"KBSM",673,25,"PBN",28.2408403353865
"KBSM",674,34.5,"PBN",30.0522509149373
"KBSM",675,33,"PBN",27.4463613254678
"KBSM",677,NA,"PBN",28.0485945432915
"KBSM",679,22,"PBN",30.6645810488941
"KBSM",680,26,"PBN",28.2208709981451
"KBSM",681,29.5,"PBN",32.265908179552
"KBSM",682,31.5,"PBN",27.5059473048071
"KBSM",683,33,"PBN",24.9081616934288
"KBSM",684,39.5,"PBN",31.6862284953646
"KBSM",685,26.5,"PBN",25.479426013518
"KBSM",686,31.5,"PBN",28.5080640349715
"KBSM",689,NA,"PBN",31.856771504996
"KBSM",690,33,"PBN",31.4721551801747
"KBSM",691,23,"PBN",25.168228256151
"KBSM",692,36,"PBN",32.3894133463545
"KBSM",693,26.5,"PBN",30.200689307335
"KBSM",694,22,"PBN",27.4342044775488
"KBSM",695,26.5,"PBN",29.3158796874449
"KBSM",696,27,"PBN",28.7128198717847
"KBSM",697,21,"PBN",25.2493006404686
"KBSM",698,28.5,"PBN",30.0287425435585
"KBSM",699,33.5,"PBN",31.4639607660408
"KBSM",700,25.5,"PBN",31.1214766396464
"KBSM",702,NA,"PBN",32.2025295888767
"KBSM",703,14.5,"PBN",32.889561181002
"KBSM",704,28,"PBN",29.1693516937287
"KBSM",705,22.5,"PBN",29.9760877105312
"KBSM",706,23.5,"PBN",24.1696699612425
"KBSM",707,NA,"PBN",26.7113007981471
"KBSM",708,NA,"PBN",30.9774444322816
"KBSM",710,38.5,"PBN",26.4779849252159
"KBSM",711,31,"PBN",28.5295254038945
"KBSM",712,25.5,"PBN",27.2279599426337
"KBSM",713,27.5,"PBN",29.0259736899469
"KBSM",714,NA,"PBN",31.305397769477
"KBSM",715,31.5,"PBN",27.3021449641148
"KBSM",716,24,"PBN",26.8785688935734
"KBSM",718,NA,"PBN",27.9458850235248
"KBSM",719,31,"PBN",29.2215310496751
"KBSM",720,29.5,"PBN",29.9336674715105
"KBSM",721,29,"PBN",27.7912603339558
"KBSM",722,27,"PBN",28.1110212980729
"KBSM",723,NA,"PBN",31.4438365575973
"KBSM",724,28,"PBN",25.6962477936706
"KBSM",725,29,"PBN",27.2102294988511
"KBSM",726,30.5,"PBN",28.5465372730732
"KBSM",729,26.5,"PBN",28.5202007376441
"KBSM",730,20.5,"PBN",28.0018125322317
"KBSM",731,35,"PBN",29.7192037623373
"KBSM",732,32,"PBN",32.3627892864962
"KBSM",733,28.5,"PBN",27.1165821850281
"KBSM",734,41.5,"PBN",31.293354340799
"KBSM",735,41.5,"PBN",30.8914686751129
"KBSM",736,32.5,"PBN",31.0103640963283
"KBSM",737,33.5,"PBN",28.1811029439592
"KBSM",738,29,"PBN",25.0793567319315
"KBSM",739,29.5,"PBN",27.9534026871346
"KBSM",740,34,"PBN",35.9116165665543
"KBSM",742,21.5,"PBN",29.8559202446303
"KBSM",743,34,"PBN",30.0587633659529
"KBSM",744,37,"PBN",29.5380162002064
"KBSM",745,30.5,"PBN",30.7272446915392
"KBSM",746,29,"PBN",27.9299775988438
"KBSM",748,27.5,"PBN",28.3812101658408
"KBSM",749,28,"PBN",27.621505745715
