"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56839831,56841714,"Pavir.2NG469700","","","","","LOC_Os09g38400","prostatic spermine-binding protein precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56842033,56857500,"Pavir.2NG469703","GO:0006423,GO:0005737,GO:0005524,GO:0004817,GO:0000166,GO:0055085,GO:0016021","AT5G20380","PHT4;5","phosphate transporter 4;5","LOC_Os09g38420","cysteinyl-tRNA synthetase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56895946,56897367,"Pavir.2NG469706","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56898950,56914899,"Pavir.2NG470100","GO:0005515","AT1G05830","ATX2,SDG30","trithorax-like protein 2","LOC_Os09g38440","ATXR, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56914896,56916917,"Pavir.2NG470300","","","","","LOC_Os09g38450","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56918057,56919011,"Pavir.2NG470400","GO:0005759","AT1G15870","","Mitochondrial glycoprotein family protein","LOC_Os09g38500","mitochondrial glycoprotein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56922193,56926288,"Pavir.2NG470500","","AT1G65090","","","LOC_Os12g32200","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56929893,56931919,"Pavir.2NG470700","","AT1G03687","","DTW domain-containing protein","LOC_Os06g23504","DTW domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56941813,56944020,"Pavir.2NG470800","GO:0016021,GO:0005215","AT2G24220","ATPUP5,PUP5","purine permease 5","LOC_Os09g38510","purine permease, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56945118,56948408,"Pavir.2NG470900","GO:0016021","AT5G54830","","DOMON domain-containing protein / dopamine beta-monooxygenase N-terminal domain-containing protein","LOC_Os09g38520","DOMON domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56967748,56971422,"Pavir.2NG471000","GO:0016021","AT5G10840","","Endomembrane protein 70 protein family","LOC_Os09g38530","transmembrane 9 superfamily member, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56972636,56975383,"Pavir.2NG471003","GO:0046983","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os09g14530","hAT dimerisation domain-containing protein, putative",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56975480,56977150,"Pavir.2NG471200","GO:0009055","AT4G12880","AtENODL19,ENODL19","early nodulin-like protein 19","LOC_Os09g38540","plastocyanin-like domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56976850,56982391,"Pavir.2NG471300","GO:0003824,GO:0006470,GO:0004722","AT4G31860","","Protein phosphatase 2C family protein","LOC_Os09g38550","protein phosphatase 2C, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56983047,56983739,"Pavir.2NG471303","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",56987660,56989163,"Pavir.2NG471500","GO:0016021","AT2G38905","","Low temperature and salt responsive protein family","LOC_Os09g38560","OsRCI2-11 - Hydrophobic protein OSR8, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57001085,57005320,"Pavir.2NG471800","","AT3G54390","","sequence-specific DNA binding transcription factors","LOC_Os09g38570","transcription factor like protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57006249,57013626,"Pavir.2NG471900","GO:0055085,GO:0016020,GO:0006811,GO:0005216","AT2G24610","ATCNGC14,CNGC14","cyclic nucleotide-gated channel 14","LOC_Os09g38580","cyclic nucleotide-gated ion channel, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57014016,57014363,"Pavir.2NG471903","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57014922,57015227,"Pavir.2NG472200","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57016176,57019191,"Pavir.2NG472300","GO:0005515","AT3G05675","","BTB/POZ domain-containing protein","LOC_Os07g47260","H-BTB7 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with H family conserved sequence, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57020650,57022183,"Pavir.2NG472400","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57022704,57025014,"Pavir.2NG472500","","AT1G55660","","FBD, F-box and Leucine Rich Repeat domains containing protein","LOC_Os07g18510","OsFBLD5 - F-box, LRR and FBD domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57037669,57038999,"Pavir.2NG472600","","AT5G57520","ATZFP2,ZFP2","zinc finger protein 2","LOC_Os09g38610","ZOS9-18 - C2H2 zinc finger protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57040194,57040865,"Pavir.2NG472603","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57050653,57051512,"Pavir.2NG472606","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57053593,57054139,"Pavir.2NG472800","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57057831,57064760,"Pavir.2NG472900","GO:0055114,GO:0016491,GO:0010181","AT4G30210","AR2,ATR2","P450 reductase 2","LOC_Os09g38620","NADPH reductase, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57065852,57067595,"Pavir.2NG473000","GO:0016567,GO:0004842","AT1G65430","ARI8,ATARI8","IBR domain-containing protein","LOC_Os09g38630","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57068104,57069503,"Pavir.2NG473100","","","","","LOC_Os09g38650","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57079085,57085693,"Pavir.2NG473300","","AT2G03070","MED8","mediator subunit 8","LOC_Os03g31010","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57084575,57087089,"Pavir.2NG473303","","AT5G45470","","Protein of unknown function (DUF594)","LOC_Os07g16930","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57094109,57095672,"Pavir.2NG473306","","AT5G45530","","Protein of unknown function (DUF594)","LOC_Os07g16930","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57132358,57135654,"Pavir.2NG473500","GO:0080019","AT4G33790","CER4,FAR3,G7","Jojoba acyl CoA reductase-related male sterility protein","LOC_Os04g28620","male sterility protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57136443,57136733,"Pavir.2NG473503","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57138244,57142322,"Pavir.2NG473600","GO:0055085,GO:0022857,GO:0016021","AT3G13050","","Major facilitator superfamily protein","LOC_Os09g38690","transporter family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57142660,57147097,"Pavir.2NG473700","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT1G78980","SRF5","STRUBBELIG-receptor family 5","LOC_Os09g38700","STRUBBELIG-RECEPTOR FAMILY 5 precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57147083,57152095,"Pavir.2NG473900","","AT2G07170","","ARM repeat superfamily protein","LOC_Os09g38710","HEAT repeat family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57157138,57161373,"Pavir.2NG473903","GO:0006355,GO:0005739,GO:0003690","AT1G78930","","Mitochondrial transcription termination factor family protein","LOC_Os09g38720","mTERF domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57162634,57164671,"Pavir.2NG474200","","AT5G45470","","Protein of unknown function (DUF594)","LOC_Os05g46690","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57167934,57168314,"Pavir.2NG474203","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57168569,57177089,"Pavir.2NG474300","","AT5G27660","","Trypsin family protein with PDZ domain","LOC_Os07g47030","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57178979,57181429,"Pavir.2NG474303","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57181690,57182304,"Pavir.2NG474306","","","","","LOC_Os07g47080","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57208045,57208836,"Pavir.2NG474309","","AT5G44720","","Molybdenum cofactor sulfurase family protein","LOC_Os09g38772","MOSC domain-containing protein, mitochondrial precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57327771,57329718,"Pavir.2NG474500","","AT1G79480","","Carbohydrate-binding X8 domain superfamily protein","LOC_Os09g38784","retrotransposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57330595,57334853,"Pavir.2NG474600","","AT1G30970","SUF4","zinc finger (C2H2 type) family protein","LOC_Os09g38790","ZOS9-19 - C2H2 zinc finger protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57335581,57337470,"Pavir.2NG474700","","AT2G46820","PSAP,PSI-P,PTAC8,TMP14","photosystem I P subunit","LOC_Os07g28610","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57338726,57345196,"Pavir.2NG474800","","AT1G22700","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os10g32300","tetratricopeptide repeat domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57342717,57343477,"Pavir.2NG474803","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57345501,57352409,"Pavir.2NG474900","GO:0006260,GO:0003896","AT5G52800","","DNA primases","LOC_Os07g28470","coiled-coil domain-containing protein 111, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57355971,57356516,"Pavir.2NG474903","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57369126,57374101,"Pavir.2NG475000","GO:0008270","AT4G00840","","DHHC-type zinc finger family protein","LOC_Os07g28460","transposon protein, putative, unclassified, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57421204,57425087,"Pavir.2NG476000","","AT1G12450","","SNARE associated Golgi protein family","LOC_Os07g28440","SNARE associated Golgi protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57425397,57428117,"Pavir.2NG476100","GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351","AT4G37740","AtGRF2,GRF2","growth-regulating factor 2","LOC_Os07g28430","growth regulating factor protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57432186,57434415,"Pavir.2NG476200","GO:0051537,GO:0043231","AT5G51720","","2 iron, 2 sulfur cluster binding","LOC_Os07g28400","CDGSH iron sulfur domain-containing protein 1, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57444044,57446468,"Pavir.2NG476300","GO:0034227,GO:0005737","AT3G61113","","Ubiquitin related modifier 1","LOC_Os07g28280","ubiquitin-related modifier 1, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57448232,57449009,"Pavir.2NG476303","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57450780,57451889,"Pavir.2NG476306","","AT2G48130","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os07g29230","LTPL63 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57453693,57454962,"Pavir.2NG476309","","AT4G08670","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os07g29230","LTPL63 - Protease inhibitor/seed storage/LTP family protein precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57458438,57460125,"Pavir.2NG476312","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57461847,57464430,"Pavir.2NG476600","","","","","LOC_Os07g28720","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57474619,57478377,"Pavir.2NG476900","","AT1G51110","","Plastid-lipid associated protein PAP / fibrillin family protein","LOC_Os07g28790","PAP fibrillin family domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57478942,57482569,"Pavir.2NG477000","","AT2G42080","","Chaperone DnaJ-domain superfamily protein","LOC_Os07g28800","heat shock protein DnaJ, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57502787,57508343,"Pavir.2NG477100","GO:0006468,GO:0004672,GO:0006397,GO:0004540","AT2G17520","ATIRE1-2,IRE1-2,IRE1A","Endoribonuclease/protein kinase IRE1-like","LOC_Os07g28820","ribonuclease 2-5A family protein, expressed","IRE1|OsIRE1 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57508692,57511337,"Pavir.2NG477200","GO:0005515","AT5G17240","SDG40","SET domain group 40","LOC_Os07g28840","SET domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57525729,57532211,"Pavir.2NG477300","GO:0005515,GO:0003676","AT1G48410","AGO1","Stabilizer of iron transporter SufD / Polynucleotidyl transferase","LOC_Os07g28850","retrotransposon protein, putative, unclassified, expressed","AGO18|OsAGO18 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57533495,57539309,"Pavir.2NG477400","GO:0005515,GO:0003676","AT1G48410","AGO1","Stabilizer of iron transporter SufD / Polynucleotidyl transferase","LOC_Os07g28850","retrotransposon protein, putative, unclassified, expressed","AGO18|OsAGO18 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57572331,57578315,"Pavir.2NG477403","","AT1G31050","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os07g28890","ethylene-responsive protein related, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57581560,57586121,"Pavir.2NG477406","","AT1G73710","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os07g28900","PPR repeat domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57586657,57589894,"Pavir.2NG477900","","AT5G17910","","","LOC_Os07g28920","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57593755,57598120,"Pavir.2NG478000","GO:0006468,GO:0005524,GO:0004672","AT4G35500","","Protein kinase superfamily protein","LOC_Os07g28930","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57606632,57617786,"Pavir.2NG478200","GO:0005515,GO:0000042","AT5G66030","ATGRIP,GRIP","Golgi-localized GRIP domain-containing protein","LOC_Os07g28940","ATGRIP/GRIP, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57618740,57619951,"Pavir.2NG478300","","","","","LOC_Os07g29190","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57620677,57622020,"Pavir.2NG478400","","AT4G14100","","transferases, transferring glycosyl groups","LOC_Os07g29240","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57625058,57626903,"Pavir.2NG478403","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57693797,57694138,"Pavir.2NG478800","GO:0009733","AT1G20470","","SAUR-like auxin-responsive protein family ","LOC_Os07g29310","OsSAUR30 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57699292,57701573,"Pavir.2NG478900","","AT3G22660","","rRNA processing protein-related","LOC_Os07g29320","rRNA-processing protein EBP2, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57711329,57726381,"Pavir.2NG478903","GO:0006468,GO:0004672","AT4G35780","","ACT-like protein tyrosine kinase family protein","LOC_Os07g29330","serine/threonine-protein kinase CTR1, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57751841,57753431,"Pavir.2NG478906","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57755834,57764973,"Pavir.2NG479900","","AT5G10920","","L-Aspartase-like family protein","LOC_Os03g60976","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57774758,57779675,"Pavir.2NG480200","GO:0006351,GO:0003899","AT1G06790","","RNA polymerase Rpb7 N-terminal domain-containing protein","LOC_Os07g29420","DNA-directed RNA polymerase III subunit RPC8, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58055775,58059053,"Pavir.2NG481600","","AT5G22950","VPS24.1","SNF7 family protein","LOC_Os07g29630","SNF7 domain containing protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58063086,58064412,"Pavir.2NG481603","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58065412,58069762,"Pavir.2NG481606","","","","","LOC_Os12g36000","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58263081,58269810,"Pavir.2NG481800","GO:0030983,GO:0006298,GO:0005524","AT4G17380","ATMSH4,MSH4","MUTS-like protein 4","LOC_Os07g30240","mutS family domain IV containing protein, expressed","OsMSH4 "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58270186,58270938,"Pavir.2NG481900","","","","","LOC_Os03g42500","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58271572,58277009,"Pavir.2NG481903","GO:0016021,GO:0006869,GO:0005319","AT5G07630","","lipid transporters","LOC_Os07g30250","RFT1, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58279769,58281815,"Pavir.2NG482000","GO:0006412,GO:0005840,GO:0003735","AT4G16720","","Ribosomal protein L23/L15e family protein","LOC_Os05g19370","60S ribosomal protein L15, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58406277,58407415,"Pavir.2NG482100","","AT3G55500","ATEXP16,ATEXPA16,ATHEXP ALPHA 1.7,EXP16,EXPA16","expansin A16","LOC_Os12g36040","expansin precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58407904,58410897,"Pavir.2NG482200","","","","","LOC_Os01g34630","retrotransposon protein, putative, Ty1-copia subclass, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58411187,58411981,"Pavir.2NG482300","GO:0009733","","","","LOC_Os09g37452","OsSAUR50 - Auxin-responsive SAUR gene family member",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58412623,58413597,"Pavir.2NG482400","GO:0009733","AT1G29460","","SAUR-like auxin-responsive protein family ","LOC_Os09g37500","OsSAUR55 - Auxin-responsive SAUR gene family member, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58413773,58416390,"Pavir.2NG482500","","AT3G09430","","","LOC_Os07g49510","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58426320,58426958,"Pavir.2NG482503","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",57663314,57666327,"Pavir.2NG482600","","AT3G45960","ATEXLA3,ATEXPL3,ATHEXP BETA 2.3,EXLA3,EXPL3","expansin-like A3","LOC_Os07g29290","expansin precursor, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58297404,58303067,"Pavir.2NG489000","GO:0007165","AT5G61530","","small G protein family protein / RhoGAP family protein","LOC_Os07g30300","small G protein family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58304647,58305273,"Pavir.2NG489003","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58305500,58309010,"Pavir.2NG489100","GO:0006355,GO:0005739,GO:0003690","AT3G60400","","Mitochondrial transcription termination factor family protein","LOC_Os07g22670","mTERF domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58309724,58310464,"Pavir.2NG489200","","","","","LOC_Os03g42500","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58311872,58312669,"Pavir.2NG489300","","","","","LOC_Os03g42500","expressed protein",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58315155,58316958,"Pavir.2NG489400","GO:0016758,GO:0008152","AT1G22360","AtUGT85A2,UGT85A2","UDP-glucosyl transferase 85A2","LOC_Os07g30330","cytokinin-O-glucosyltransferase 2, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58319311,58321737,"Pavir.2NG489500","GO:0051536,GO:0009055","AT3G16250","NDF4","NDH-dependent cyclic electron flow 1","LOC_Os07g30670","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58322593,58324056,"Pavir.2NG489600","GO:0016758,GO:0008152","AT1G22360","AtUGT85A2,UGT85A2","UDP-glucosyl transferase 85A2","LOC_Os07g30760","UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58324426,58325421,"Pavir.2NG489603","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58326242,58327927,"Pavir.2NG489700","GO:0016758,GO:0008152","AT1G22360","AtUGT85A2,UGT85A2","UDP-glucosyl transferase 85A2","LOC_Os07g30330","cytokinin-O-glucosyltransferase 2, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58329240,58333534,"Pavir.2NG489800","GO:0006412,GO:0005840,GO:0003735","AT3G01790","","Ribosomal protein L13 family protein","LOC_Os08g06474","ribosomal protein L13, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58429917,58438630,"Pavir.2NG490000","GO:0005515,GO:0005634,GO:0003677","AT3G16940","","calmodulin binding;transcription regulators","LOC_Os07g30774","calmodulin-binding transcription activator 5, putative, expressed","OsCBT "
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58447518,58451598,"Pavir.2NG490100","","AT5G51220","","ubiquinol-cytochrome C chaperone family protein","LOC_Os07g30790","ubiquinol-cytochrome C chaperone family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58452046,58462945,"Pavir.2NG490103","GO:0006457","AT3G60370","","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os07g30800","immunophilin, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58455000,58455650,"Pavir.2NG490106","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58460941,58461297,"Pavir.2NG490109","","","","","","",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58464897,58470276,"Pavir.2NG490300","GO:0055085,GO:0016020,GO:0006810,GO:0005215","AT4G38050","","Xanthine/uracil permease family protein","LOC_Os07g30810","nucleobase-ascorbate transporter, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58470215,58473693,"Pavir.2NG490400","GO:0008270","AT1G67325","","Ran BP2/NZF zinc finger-like superfamily protein","LOC_Os07g30820","zinc finger family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58474139,58475159,"Pavir.2NG490403","","","","","LOC_Os01g27590","transposon protein, putative, Pong sub-class, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58476748,58480300,"Pavir.2NG490500","GO:0007034","AT2G19830","SNF7.2,VPS32","SNF7 family protein","LOC_Os07g30830","SNF7 family protein, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58480831,58484837,"Pavir.2NG490600","GO:0005515","AT1G02090","ATCSN7,COP15,CSN7,FUS5","Proteasome component (PCI) domain protein","LOC_Os07g30840","proteasome subunit, putative, expressed",NA
"Chr02N","2N@72.03",54556579,60798034,"SEC","Chr02N","phytozomev13","gene",58486132,58486929,"Pavir.2NG490603","","","","","","",NA
